date,bitcoin_total_volumes,ethereum_total_volumes,tether_total_volumes,ripple_total_volumes,solana_total_volumes,terra-luna_total_volumes,cardano_total_volumes,avalanche-2_total_volumes,stellar_total_volumes,monero_total_volumes
2019-12-07,20930338571.63358,5806189343.207808,17694479338.91777,1350726087.4848318,1872435776.0194497,184678994.50375888,59281438.50624685,,136828993.67348403,178782702.2146903
2019-12-08,17579259210.777077,4749924969.069943,18021228132.27915,1175620040.0523336,1939375410.1723945,262730827.05198792,62606285.8183798,,118181731.09747712,151733716.920738
2019-12-09,17330633418.24195,6027777721.176993,20265072716.996353,1260776037.237512,2216690010.2438216,505404583.1492143,54771316.746112354,,118794906.13776025,162235935.41136652
2019-12-10,19646929698.93577,5789441263.561269,19627445983.201916,1305001708.668749,1493437229.1232493,410163131.5743237,65088912.02151464,,141032667.3964068,196720103.60691214
2019-12-11,19546221321.506252,6047605226.725084,18295188578.36149,1226787756.5237048,954767656.0285732,430337432.1709512,65396271.632502384,,145728870.99532634,159060210.82340914
2019-12-12,18016936696.22855,5883082276.821148,20234407853.524532,1121923734.289289,1145750669.0417037,454743163.17179465,134160553.15405174,,155953754.83395666,137281385.17791975
2019-12-13,19829801017.961727,6766489316.62679,19210398968.547558,1195013016.275011,1405727754.2331312,339917923.7965304,89954575.04016536,,161302919.22614107,131457103.44251454
2019-12-14,18535665729.09757,5946736085.342134,20532566791.521225,1192363743.2227676,1433431548.5448608,649253575.5092963,74714396.95628412,,127975667.88663067,110457185.25314674
2019-12-15,19497758114.150417,6322939248.375952,19531688421.926453,1021876080.0575187,2412096877.261528,753190649.124289,72674288.88218616,,133099179.69970609,128345167.38512096
2019-12-16,18896096612.075874,6837194965.911324,25604257514.955753,1116573944.3489087,1817213990.6348524,437981358.8923104,50056573.46262565,,143513433.56770745,131337037.39251351
2019-12-17,22208927988.54228,8956132139.815428,29628496619.265736,1378455406.3911438,1009509747.3725619,434515370.36927956,74025717.55970578,,141724935.42123845,134291842.68806845
2019-12-18,26481385708.660343,9871891691.072153,39441541698.76367,2031835846.8763812,1301984880.0039117,721163761.6542271,97334710.79952332,,164621478.54432446,156141419.20148087
2019-12-19,57308255783.65001,11532439096.28435,25115083576.51743,1973167348.2621262,2396330997.762824,674451984.3616337,109069993.087718,,198301023.23316145,165735562.38074136
2019-12-20,23539013331.219044,7865020994.018279,24999882712.007595,1442126233.515745,2434694052.670127,657650128.0949517,81170389.83155663,,170412226.10316563,93460677.36211191
2019-12-21,22483207163.876167,5979828257.7039175,19640631770.19418,1683833506.419328,3208462667.358372,989083578.4790226,61402668.20395272,,153719641.95042434,129160773.3337651
2019-12-22,18632480432.842224,4862554350.74467,26319649536.412926,1212967874.8826249,3421557221.672948,547008001.1555616,55938360.37047281,,137310964.65540692,148839332.67248857
2019-12-23,24325792143.84145,7466406124.29696,31581344213.08287,1245684250.5654864,3831716307.2558904,695123737.3131577,64409137.01466533,,153185470.42640433,150272824.08521894
2019-12-24,30235862118.677433,8703094374.30469,27670400827.5384,1334054094.2048976,2989201592.6587396,464866861.90155053,85193638.78288291,,142336302.62400374,137686219.23561743
2019-12-25,26519710985.47972,7694981359.909612,25299966599.725178,1220452826.5165844,2277967480.691483,342330993.0192685,68580414.83404863,,149397463.13323236,113673964.1334235
2019-12-26,23546783550.72025,6446543347.919613,26597921313.51084,1082512473.510649,2483670638.13783,303395681.477124,54385023.57173904,,117250155.15778834,121048307.7105569
2019-12-27,24771695136.045387,7594710628.052688,27571086947.887157,1181611503.3189309,2136267271.3883832,193407838.52770305,73690494.15924156,,117553993.64082927,121643831.15086795
2019-12-28,25893684880.003193,7290590722.529487,24623175200.33464,1145185003.0103433,3198015612.875086,336745179.43715405,99254284.49069014,,144186053.20921874,118673759.30558534
2019-12-29,21437778061.8769,6709535782.463888,25074340447.09224,1149268069.6782694,2381088467.183991,718984783.5602106,63704963.157041386,,116603874.684868,115273177.54171059
2019-12-30,22035194451.00931,6514129764.108342,25345399271.788616,1119363221.7426622,2314898911.4950137,571386703.7039338,72542965.98571388,,106199722.52818166,99972969.86304355
2019-12-31,22320671263.717125,8424570388.279623,23700467688.597626,1226858692.8538432,1201163544.2593207,455826021.32233965,65112671.40908683,,121844122.81719175,95555114.14865449
2020-01-01,21187883711.18498,7103187150.687103,20511330406.674465,1125486226.8996513,1163112953.8060896,448238112.20721495,78089757.05218825,,117290831.28045945,105698161.948242
2020-01-02,18123516838.8979,6623732040.964472,22785123515.581898,1043385828.1124829,2180410357.199723,287121759.90817606,74867841.21535505,,129418677.13235493,103720418.45559005
2020-01-03,20313194628.09452,6497297884.22486,34359766805.71312,1082069170.5192986,2285179235.3492475,287311024.4768456,63835282.138862886,,109189793.5519585,186016725.41794956
2020-01-04,31015776262.21867,9655245099.720835,23242310022.858974,1276806150.4908261,1533589774.7178605,313438154.85799706,79167959.06649704,,124842111.78850216,85815470.84996529
2020-01-05,20611640058.34164,6958393690.018681,25499195568.806232,987421522.1363721,1652768959.5959563,581398314.1667752,77918143.48363875,,106403953.88837829,78679811.46957998
2020-01-06,21929224570.56102,7260645128.406949,32170855517.2865,1151983921.4447215,1039846461.4171497,362372936.4924247,48833556.38398183,,123956719.95610817,96751979.9784247
2020-01-07,28148518761.51164,9514201882.396584,38566149172.81088,2315410062.424789,753838887.3536072,657491281.8800403,77690490.90639412,,199331679.9177375,107361024.02492101
2020-01-08,34823187724.289955,9440938787.519835,41309963723.6954,2246849401.0656867,1010545062.3745848,866756257.1512326,109080768.02223112,,180605896.88262457,115085545.45484594
2020-01-09,39971512000.06816,10095847759.294762,31855695067.773724,1751818179.3607318,1645729150.7199407,345077193.390238,97790326.68355764,,150123633.09341955,100693095.22125494
2020-01-10,29276053440.88472,7280640218.292043,39342110024.91291,1375082672.979332,1691707373.133408,355178438.0430267,73078880.79386607,,133569574.35900179,95526532.27825862
2020-01-11,35777298156.26295,10273370788.312328,34614915677.69449,1715289860.970222,1664918521.578962,612780140.9093448,89615189.15475553,,159842638.48612243,121975949.59259541
2020-01-12,31504583511.03613,9737605323.282524,29450782375.852303,1616008355.0527637,1757789782.5788085,442404156.83042794,103012026.66787285,,141751601.93855274,84169292.38475369
2020-01-13,27533390875.51989,8488793477.5950365,29491433579.915695,1497339722.9534612,1204999233.8086708,426058563.4032855,94947456.45599155,,145225768.31679854,97777991.13673231
2020-01-14,27962176780.628242,8019794567.486078,70376678351.42145,1344392775.5026226,778991677.6991111,855296423.2352101,92974481.83741905,,158328787.5934005,127456980.75415578
2020-01-15,55384169405.51928,18970204899.197784,57728408600.02831,2696981092.1720905,819713309.5195763,716218850.3115144,211070204.09448826,,239635084.33554685,186240700.0132127
2020-01-16,48160401007.254,17862385531.73745,44913821772.44957,2536228717.563669,,534200275.6747928,199275282.88421407,,298567302.03324217,173193772.22353724
2020-01-17,36462155571.2176,14605493158.53319,52914761703.3385,2022448461.469136,,427325651.80824894,137032057.20058483,,245304908.17195648,163950254.25958806
2020-01-18,41671910798.34088,15915322019.78247,49212911786.04843,2396388745.8834558,,612382447.0630702,170585164.39829364,,408329747.5787082,122426489.73614578
2020-01-19,36801813631.51236,15808136411.02366,49853909284.7254,2424579070.6483755,,1277607271.1819355,156488786.0786448,,486613377.9251481,103016235.50302437
2020-01-20,39242297095.94223,14003433869.000366,34635136455.02754,2271192817.467,,579088226.3515025,140637820.3793592,,403982577.1534986,79020578.57013687
2020-01-21,29527689342.88548,10983216126.222286,32056660166.936714,1732824923.0854318,,809481947.6854396,122312691.01675929,,418946319.3449115,66083660.568554714
2020-01-22,27057681779.746685,8267420452.9121065,30662512551.840458,1689519338.779692,,449438907.2872899,144630468.9155506,,315293526.66839516,94690984.99152507
2020-01-23,25628542094.50134,8809189828.884594,35688764491.40632,1517848018.8288903,,468309678.01260835,106449100.50429538,,255681929.27772906,99486776.65182799
2020-01-24,30696020541.207973,9017537604.34573,37805953713.07573,1588344751.2599707,,245883236.24957108,110069027.1245324,,296443559.9263718,97084817.41361736
2020-01-25,30691734305.128674,11043498594.604164,31241223289.113647,1700488421.523553,,331200481.7746051,114891800.48768374,,296643777.79291594,72324447.95777045
2020-01-26,26582198966.298725,8673816085.484137,36708874104.71233,1378215639.489156,,386365594.3797303,88735590.60746145,,248010771.34995174,82198076.87670805
2020-01-27,30241155463.270596,10518901915.39258,49516047672.77202,1612338569.6517098,,231074208.03846487,98582263.15621679,,256751057.281082,100631089.13026941
2020-01-28,39661537339.92209,12435457692.695446,58290792407.472824,1806433337.1744275,,276250381.762431,140901190.79711726,,269260821.171033,91388636.9562625
2020-01-29,49812761504.1306,14300512538.139254,57787218862.40493,2085600978.3634768,,432843015.43760747,286197023.3930493,,330040500.7462268,107874850.65477394
2020-01-30,47273353143.75747,15565369994.796808,65338196682.927795,1977002934.2965088,,554368866.952755,258344089.06002605,,308945835.6044048,128418951.40482777
2020-01-31,51037775414.9802,18170945326.39071,63083137863.675835,2181535959.948334,,307345060.68740064,220132465.33669615,,292814575.50231653,144610705.81693858
2020-02-01,50102814005.68021,18506953476.934044,62333602428.36928,2017282252.7990386,,144395579.34087285,196053869.98830616,,278978236.8353678,103365613.7749997
2020-02-02,48307978233.84802,19083817630.29935,70633299956.59721,1716886038.0747964,,244026854.82710162,159634518.7845942,,267136901.76797992,175778086.17690516
2020-02-03,55025402183.682236,21543158277.49522,72074860985.64421,2640052158.2307854,,272425596.78492254,228621145.91299838,,359701241.03916925,148099657.56541416
2020-02-04,56824765307.81458,23519056716.26084,69616898293.4287,2278216762.8389688,,237595535.63817176,164518222.31100556,,295818690.62992054,92473672.05490795
2020-02-05,55377658455.62325,21734656893.64477,83367665666.77362,2704937501.8976245,,288011299.1105565,136675263.4672669,,319627298.142275,90702662.39867535
2020-02-06,65675565620.91084,27708721578.171207,89456430446.92986,3007089781.3190074,,184844971.0793028,156637649.48422155,,368865342.8258263,97332859.83831438
2020-02-07,71141695218.03949,30730370695.67516,89855187101.49152,2897162400.397639,,168348762.5451514,159304871.65236646,,365005943.9542937,136371049.12353355
2020-02-08,69495711755.62915,34073387340.7219,93961336140.33603,2279182999.2916217,,124654095.07672428,142690306.69238144,,371703529.1228526,125511260.37252428
2020-02-09,71561797135.19986,35852075948.97941,100945702635.24588,2203834681.657999,,157329792.58911487,125903922.22559723,,330654918.71930194,144462998.99267468
2020-02-10,78110955304.52135,37065973224.819984,106352560942.68538,2235349086.4563556,,240289522.4984147,129259369.74149843,,322198402.43832827,155432127.06975627
2020-02-11,81406687324.35088,40180881296.506096,46750756586.52256,2336299972.3317795,,157722595.4186437,130595621.54528481,,343535399.11231446,186016536.578969
2020-02-12,38930644711.90421,17260236147.946793,57978692410.21687,2313861746.3463297,,104089214.71778336,254958634.87714753,,381630904.540192,229545225.5924051
2020-02-13,45456624047.83392,25083848405.774593,71399518927.5377,3939347661.1381044,,180634376.6550689,283365264.52459675,,515890987.7147464,193123703.68175718
2020-02-14,54151236617.55855,31919298278.23887,65602990735.9234,6605455718.645415,,83586897.32428081,335446932.6789082,,626611555.1783521,159855609.94560352
2020-02-15,50206573483.049774,32486783383.59592,70029696425.96321,4390704528.584524,,94534560.09847508,253062181.27208945,,479736405.1282516,168797616.50799108
2020-02-16,51460340288.898056,31021139510.840595,55975123555.71236,3430602807.6012707,,164145346.57798558,242397210.9390732,,439770264.07901603,173147791.35436803
2020-02-17,42364906261.0548,26307305450.095947,64384114671.17158,3980732101.4108753,,227999793.3129859,277034923.6330006,,452653903.70703244,185551539.80178925
2020-02-18,48517591137.467995,28621805406.267815,70299261237.21727,3853954524.987112,,207372059.47188726,272004390.5090292,,431120431.6246608,160587519.38175076
2020-02-19,54648014949.72496,33038477053.26572,65196416436.48433,3811855427.8079524,,126930605.80451356,251750540.3256694,,384238079.2532142,122737829.11901563
2020-02-20,50502739123.75383,24634102799.07547,72007263154.84265,3177109702.4000826,,122239205.23901697,228558898.74390647,,330934632.6136806,179384241.62908095
2020-02-21,53579139400.80847,34355959852.746918,43693281116.5608,3305374380.6193023,,85929225.30628985,263452977.34373838,,371084949.81493014,158607307.83265373
2020-02-22,37678167400.71924,18672669187.760765,37409628165.20042,2686108808.308024,,55572278.96903528,230599472.21814504,,318700939.32573926,153337777.82215905
2020-02-23,32555342237.084362,14860160863.37393,44933931790.78866,2170573839.236917,,97084412.0201194,166718271.37555096,,280887238.2054213,159306792.1864337
2020-02-24,38743680759.32858,15734092874.96997,50814470266.30067,2366852812.7249575,,156786018.10504657,232674655.60882208,,287592976.267914,171926471.25816002
2020-02-25,41928789500.12296,21019871769.54907,48218794419.31541,2475554285.309856,,197537313.07782066,254977199.08552107,,309892830.75260085,173470335.96673954
2020-02-26,39441760776.318504,15216321566.877127,60222173759.006355,2567025289.697201,,142549434.88240632,223975114.0341601,,307962036.47404444,169938407.70224914
2020-02-27,45140119229.636024,20470479538.054836,53511612145.49837,3277214495.244253,,91010759.36481471,274099295.5684429,,387756898.4559516,153556378.66319868
2020-02-28,43045469000.97675,23994578699.806026,50928255293.28052,2700620092.1848893,,61225580.068384685,209902464.90978274,,350271862.0572688,133374621.02708553
2020-02-29,41297721067.30182,19715536659.914295,39523155374.76641,2477143911.606179,,96238883.69610837,195936467.4850897,,317160035.25697124,117300840.24742435
2020-03-01,33291626663.006737,13967572974.821035,40679056015.069176,2044539704.0515926,,113615885.87590604,120953605.76956655,,238936469.15140676,121568295.21107993
2020-03-02,34310775733.322155,16557363028.554333,62844694239.69653,2069107143.4855473,,200970436.79643092,124670458.46928771,,280149557.71692234,144505863.55143294
2020-03-03,59776629742.57125,18301098060.91034,69962062115.36945,2463124755.610758,,376457390.18532324,141670557.78046253,,333602234.0554265,136197626.5132282
2020-03-04,68336042797.3885,19133763158.937866,43525699046.66516,2454087704.964802,,252754155.60408318,150407091.0070928,,306179589.75859463,132489711.58783509
2020-03-05,38832067216.87788,14844945103.395332,46015872915.016624,2236741729.1902986,,466777476.6600341,170344689.4210829,,276148729.6214875,130845008.45932555
2020-03-06,38122635173.15044,16056678004.768778,48040883409.130745,2193770065.4365125,,317618274.0286972,142091918.55701336,,304416292.9726867,168798769.55610132
2020-03-07,41388087588.44269,16938887970.316448,44669108239.37727,2329507514.6243596,,303061098.8958715,136293489.32336417,,321799062.716616,117898866.93384352
2020-03-08,36764763103.12236,15033855133.023136,41092822471.060905,1974512300.6903646,,215943949.85742226,125016889.24696535,,309459478.56560767,134676213.90990978
2020-03-09,39132209137.697235,18839637103.648037,60711640591.94306,2212569691.91303,,182789211.00047514,145742667.2924989,,364703923.3159711,154651827.49561906
2020-03-10,45678665163.11017,17900321700.644154,47930121433.38325,2703449654.798481,,323754442.1995329,166720941.06616473,,465137661.93447363,136704791.901566
2020-03-11,40882213633.94649,10622282127.512653,45304260520.12959,2198016132.888562,,172526526.42656514,140500959.223219,,345905122.1997723,130349148.67401129
2020-03-12,38689036552.81125,14699687559.439268,65370235004.51704,2049343228.0515945,,197455874.30493328,131897068.04937842,,307422321.72787356,167720651.06680995
2020-03-13,50009548492.07486,17357843633.111378,92226829877.40114,2844634644.5898576,,143832754.2610536,211978802.34647855,,380748304.2715083,228360430.17376065
2020-03-14,74329688818.10397,24412190319.85676,39487890716.07522,5002103249.521113,,107905153.48714523,289676259.7783371,,625635756.168649,128172206.51414737
2020-03-15,36054625746.82817,8678897518.712492,41647999561.05808,2154086289.8254404,,106024785.25429185,97926867.78153749,,301471044.8401954,134857172.4804802
2020-03-16,32985693209.74783,10971643911.795376,50934758342.763794,2079737198.446287,,127183168.48887797,98577461.91335168,,284640955.0263761,158124276.8765963
2020-03-17,44034438467.966835,11161656313.89003,44460007814.426414,2529761544.987209,,194493638.84279796,136720716.22836453,,369282090.8371038,138723008.11725008
2020-03-18,36007089253.822556,10514054745.732649,43824087657.32284,2083392083.9541287,,236914173.03035945,106703913.57145049,,301301007.7818773,147463360.27563354
2020-03-19,37618067230.41405,9829287702.00789,59937178587.72581,1931411749.8110197,,278623116.5010402,107356169.80102359,,310282901.33652467,164283548.9711713
2020-03-20,48056214948.15649,13910341816.437582,65487737812.20043,2490205855.675707,,335147600.5317621,154960081.1018546,,402932023.2719591,166397685.0692144
2020-03-21,50936770688.25396,16267979993.668526,50189758583.7647,2852880594.57501,,269547387.13815516,183999555.67569378,,348235782.1777349,146570337.84085894
2020-03-22,40189198131.46317,12633534610.010733,45666848648.790924,2026937931.3596132,,517789048.7748365,124168282.90695898,,311205550.3521079,133986291.31650238
2020-03-23,37255748385.30394,10177508398.873247,53286026951.02652,1876934021.256626,,445383211.7090798,107973019.0664643,,291236509.3166588,160481263.36405382
2020-03-24,45578824447.64577,11596650460.730272,53554483664.08859,2149427563.4819174,,579312457.1043649,122524431.85149188,,315920459.2950129,179334225.94455013
2020-03-25,45846522059.373184,12119249137.978954,47596191600.245384,2083687565.2443302,,533003302.5304345,115754274.56160042,,287290375.46273005,167604324.66731027
2020-03-26,42082295491.03078,10616935307.838089,39180907039.91991,2007027965.7754834,,426563348.0202009,107760572.34855449,,257257930.34781277,206323929.0747094
2020-03-27,34840544710.10888,7749490793.658535,39075047613.05333,2139429595.5853508,,323793490.9323554,104078533.85891877,,259769578.98498186,171474981.0767709
2020-03-28,32910551599.472366,10183491264.54011,41891748335.442604,2647454047.447796,,462410103.39467067,102692751.71481489,,235853790.38980934,159545771.5239488
2020-03-29,35231848358.55144,11067855577.856102,32157860776.982014,2638537629.977689,,427062989.2550433,105439265.1832665,,290411550.4396144,128265430.33010967
2020-03-30,25923471292.176422,7718875104.828544,43018394294.533485,1869916824.5573218,,927862415.7727492,87505944.23006178,,219293043.8890793,146008086.99924466
2020-03-31,34907149977.57921,8469234427.790874,37371758622.055305,1990274338.689318,,782392049.3828653,104645794.60082452,,258724057.33760446,154242662.12374407
2020-04-01,32287674952.1782,7869741296.803818,40351116424.727905,1985080187.5900197,,518467619.6285999,99418401.81975324,,284015671.2895336,136539063.274413
2020-04-02,35886963977.71526,7848601147.336895,54229506608.48683,2002659987.2943866,,428205066.82045245,115117998.29999544,,276007427.87949127,152199669.86211765
2020-04-03,47638672293.73783,13645052823.766476,44649563860.51618,2346925185.3665543,,471712422.34860146,133807050.54801992,,352096106.4788257,167997854.97771132
2020-04-04,39867535857.25387,11621521038.709623,38060128235.63738,2001601449.389316,,354779054.03643584,110357362.06716399,,330287362.64146256,175001261.6378843
2020-04-05,35009177102.13241,9863619646.24454,34785326791.91161,1754643970.4112556,,409902346.1172786,111823144.80252229,,289282570.80220944,154637568.81125888
2020-04-06,31885662165.01491,8271697077.94318,56381821883.68184,1640070010.3468537,,639955269.6179602,83582839.87744893,,291235750.50848365,182177379.54686174
2020-04-07,45370138560.82485,15337221519.354977,55214734210.64167,2390554002.134605,,560652829.8645492,147918099.22194624,,501379427.7782738,157793491.94287735
2020-04-08,43386074290.71468,16711178690.848326,49515233520.60701,2553384541.0569887,,419393289.034358,151556119.30055967,,457732214.0419384,130851079.8466247
2020-04-09,38922547592.862114,12116309211.63937,43567794450.27886,2045635629.867087,,302096401.1403063,163870561.3873363,,343904413.4409026,125483259.64011154
2020-04-10,34921486435.060486,11971791025.372421,51970144128.44539,1815834538.3656497,,257778817.24014482,136962104.9231875,,355194794.99558717,131387652.16251189
2020-04-11,37828011010.9016,14135915530.589357,38381907240.91278,2101666681.991302,,440578548.4926851,161039582.5086103,,395516319.98372996,117942766.90693034
2020-04-12,30280054180.28837,11128989594.360977,43163061139.33908,1781001895.317215,,1436255485.927105,115182655.42002322,,345752204.65820616,145623533.33039647
2020-04-13,34544392366.04943,13002801329.50846,48857612973.61726,2018968368.000913,,1952089523.1603084,109412693.21393186,,390826579.5466593,148183731.2220731
2020-04-14,38062368291.08157,13286483792.048328,41681304662.60718,2228364721.4187016,,2517063392.088417,127857134.59532972,,470867394.9088264,141686383.55180645
2020-04-15,33837365577.44977,11468431211.774742,38885674226.81375,1862120141.679969,,2336069771.3464947,110605528.21767302,,377372365.9374562,148453550.24637204
2020-04-16,29692916171.011845,8578826590.313573,61976472217.65739,1937688979.9904425,,1193188612.1195815,100008952.07804196,,420088284.0568789,157405560.47625428
2020-04-17,45752002264.274315,17430629608.3789,40776778662.852295,2619561036.3051047,,784423561.6315634,162619038.51849556,,546305319.790594,137435740.7541952
2020-04-18,31701906839.621475,15220772945.895311,45490197746.04875,1866168812.0107803,,704316162.7566324,117736903.4795713,,430009320.62998676,137378627.59838125
2020-04-19,30035235468.3311,14284812698.801844,43089462603.40397,1914325546.147416,,1042029565.6407981,140344430.95982692,,481629819.18067956,133595727.32620935
2020-04-20,29714765522.325314,13763176713.456295,53459844830.364655,1849385510.2163618,,2337161953.858376,136449252.0886971,,464921272.04344153,129977847.71562843
2020-04-21,35276609104.457115,15901061387.704433,41986273919.18073,2266839384.9033456,,1083259975.8226628,140386733.6710988,,628330198.9229877,132052985.18200888
2020-04-22,30093303601.39072,12178214643.078756,43904285472.12395,1826836936.6230843,,1007015259.4852341,128811222.5384038,,436997428.117316,133149950.02267128
2020-04-23,30819547915.3444,14853382137.991045,53558553516.51579,1760936753.9293184,,1576911034.4309208,124398269.13030894,,487566560.7268591,123365553.63044956
2020-04-24,41032858925.23595,6903118239.477871,44001584613.69506,2284073444.0555773,,1627462876.6128764,275173060.4726024,,807998773.2679343,133674264.55087985
2020-04-25,33233126912.999897,13419651870.125168,42857863260.703,1858298807.3877132,,1207491215.3752787,286509553.68496,,513291743.6435925,109406603.04610251
2020-04-26,31610167152.118294,14452583265.899439,45033285595.4771,1645169648.3148115,,1447796648.8406668,176658780.9233021,,519336675.3512739,97971056.40083356
2020-04-27,33760863612.125053,13530756223.951258,47193280712.58293,1670524318.453444,,1043928986.017877,250469497.7716724,,432753914.24596643,101780870.35155535
2020-04-28,35205525351.89531,17659706480.60195,43595220244.48609,1707500454.9858208,,858076778.5406522,258539530.39115593,,676556201.4134454,113686157.26899841
2020-04-29,32855687796.969097,14644384537.090769,75958226742.98386,2539833760.635142,,831216439.6762811,206025566.52261925,,702528311.5008175,165328094.71145776
2020-04-30,60399592065.54053,20966892392.04868,84999917731.29776,3099767025.4387383,,776656579.9235541,350212135.00092226,,826523918.5311545,170133373.1546143
2020-05-01,65838312160.09067,23630952297.4432,55197921796.506424,3081128998.8249784,,446253604.9794782,396920531.1840506,,731506426.932745,118216297.1301178
2020-05-02,44773967197.55202,17137878522.355497,47700364820.9669,2290295884.770336,,825773997.5218587,213075526.71172062,,688359200.4463625,110138592.13303122
2020-05-03,39177855720.33245,14287655444.044804,55765464906.53109,2161381421.7909484,,880348086.3747734,169289444.96704793,,663596749.2513158,107484764.32938275
2020-05-04,45617019157.37323,16158461349.767452,57630724245.32456,2152766758.0567203,,1581714093.5606987,184667536.37086114,,685685499.3587494,118187513.35446194
2020-05-05,44698213713.39127,17901489283.101368,52386275320.101555,2467883145.441815,,1677529875.3197386,219399163.48202986,,629604476.1725295,121789320.32774149
2020-05-06,43436234291.97107,14345915703.711891,56226762724.29138,2076215754.529813,,1033903324.2371887,170783705.1971681,,524017526.2711622,143331604.55318385
2020-05-07,48538811466.802704,18128961143.16994,68944822444.00212,1917689134.9933252,,4540657544.29733,170062853.5441525,,555466632.244732,177737148.61563697
2020-05-08,61712313964.69186,15142506242.294548,60270913930.14915,2597154210.5145693,,2318587957.3079624,191858931.87592375,,597493794.1778498,157860138.14753455
2020-05-09,50955646313.40579,18337241719.88773,56552333548.64607,2408353529.8585777,,1611209203.9906943,218227143.14994904,,552514124.4165227,120774132.99028751
2020-05-10,46706541180.09866,15514402336.324596,78389785215.82169,2545120609.5792956,,1457165766.1373284,184494302.32278898,,570052878.4175192,146310899.75962386
2020-05-11,61704475184.53314,19756507796.247448,66424573913.48932,3090382984.656238,,935119080.2108504,278084415.5031474,,608636509.1083456,152576623.93937352
2020-05-12,57996080837.490005,18768379406.38769,47760079591.98937,2435998568.3509817,,810305175.7355071,252481674.0902711,,597430428.044987,108166215.7421263
2020-05-13,39515455755.72524,13706747451.019007,50545487123.40242,1955868887.2627707,,1334036437.6997266,215164699.56173727,,630937864.361826,126718753.70797108
2020-05-14,44239951916.52319,13403589148.76194,59178153296.753685,1887395769.1549468,,993642922.8860333,187868068.47322673,,501363238.1290701,124318928.5926123
2020-05-15,52076585310.72393,18153298514.018234,49089484777.71272,1981280575.955368,,641903133.1578413,151357757.55735683,,556556086.8244783,102410796.55548626
2020-05-16,44866846516.37974,13130818660.241241,40618057109.89284,1861283854.619996,,918728238.1933748,139782173.01519644,,471038741.0679465,98724302.46068807
2020-05-17,34146492788.290554,11676763398.063229,42084041224.16996,1618674614.034291,,1582776290.116853,126071103.86946365,,430786880.9518056,94116835.09188955
2020-05-18,35650032953.969925,13449821514.26736,46748899695.666855,1540402812.7256665,,1392296742.3081558,115579145.64655124,,445554365.0640702,134585591.4138759
2020-05-19,38922896809.95441,13342260442.297512,43209788532.71389,1746308904.9745858,,1447406581.22859,185350802.40665573,,496772690.7921702,111914481.94715822
2020-05-20,37077538114.72087,10220660537.90651,41243470467.918236,1785715895.5300689,,1515458691.8808982,187764434.93610883,,442133346.4309562,100787782.93506132
2020-05-21,34829170074.82492,10429639020.80288,43225592717.8193,1733979832.258884,,3000770491.586867,202446637.71215114,,440784204.0916208,97256790.8183079
2020-05-22,35965016693.72406,8110302356.370864,32937533708.43999,1544535157.9958904,,1630889132.4903965,232919935.6227309,,425781365.375824,92717332.471696
2020-05-23,27700943119.83718,10636959193.321962,30552160155.6397,1454970548.1993108,,1361619818.640109,185615336.25988722,,366003909.9492994,95261594.561779
2020-05-24,26159735072.083897,8524288901.148943,34920026490.888176,1249075196.4790466,,1602407317.921143,127428419.32540467,,334781647.22174513,87152706.70875499
2020-05-25,29437505507.203728,10782742329.00735,34013862995.972046,1289364325.3179705,,1106852280.3396215,105461558.65782166,,326000859.9285657,92533680.23039332
2020-05-26,29130957734.103832,9317131818.625378,29617065031.25226,1572175495.217402,,1061820145.5541087,181811841.10831824,,391649130.03333455,91821354.53627823
2020-05-27,26860828302.61543,8593529312.403248,31322648591.135464,1392748661.8291106,,1028518483.6859221,161611425.73718694,,314142723.10652745,105315846.61202444
2020-05-28,28916177009.890633,8773050350.183073,34797264723.70739,1358329184.3187313,,1140762880.9747322,189893992.98905334,,358700615.2185091,116964348.11313707
2020-05-29,31771100326.33337,12329460719.291054,33620246092.314686,1499537828.1718988,,1380959764.5063896,372917376.3948492,,389348712.30335003,114688834.18467978
2020-05-30,28880265574.932682,10335270102.499737,37235543390.38031,1388432175.7669818,,1961685715.1305194,416498091.00141424,,384276029.2235987,113381225.68157458
2020-05-31,30231487421.644287,13546265992.193748,32627799631.717827,1464684241.188124,,2484195816.731981,608232672.4572831,,402936316.7821314,115209871.32994506
2020-06-01,27396663221.152317,10887047331.601736,34048708842.351543,1594357118.5912654,,1280626966.9613209,890049224.2352833,,542515555.9374642,128196284.52771586
2020-06-02,33702539853.509113,12532381844.259752,42872995283.20316,1561471396.2505286,,1322088565.3191645,721638304.9515578,,539303205.3504821,129128096.67338982
2020-06-03,36841150778.6441,11228877888.97363,29442673057.601025,1737361211.0604463,,1585131191.1630454,609498641.1541597,,682205984.2790066,106725455.33898427
2020-06-04,25222025158.95508,9023955445.45879,30187602640.278442,1256977102.3094773,,1183224240.5039756,591308386.1160113,,531939067.8889694,77110778.4140439
2020-06-05,24903069188.397156,10063518956.568722,28734958998.505394,1313145139.9027412,,595231134.2676651,523154541.0113266,,598563672.51652,65372725.81634662
2020-06-06,23447982002.19483,8222827212.494165,22910480210.61739,1297990440.471073,,658427397.9997258,409862454.04093415,,526412527.56495947,60008864.49640728
2020-06-07,19374357195.06036,7581565794.828065,28210803967.2387,1058657481.0092325,,912620346.7823628,269293377.5268906,,405724236.43869,71096315.03372766
