date,bitcoin_market_caps,ethereum_market_caps,tether_market_caps,ripple_market_caps,solana_market_caps,terra-luna_market_caps,cardano_market_caps,avalanche-2_market_caps,stellar_market_caps,monero_market_caps
2019-12-28,131349923253.42535,13773176348.366127,4285608435.720256,8224492981.965064,36929750315.179565,6705821723.040495,1026165848.9635854,,914081279.0380721,791575526.4209915
2019-12-29,132567576727.86806,13985982758.17354,4287781029.7340155,8368577080.6658,38892547341.88895,6710282705.701486,1046323615.486571,,918918476.9470111,809468970.5142144
2019-12-30,133997529973.30914,14666626034.39065,4281011670.9315376,8505334096.455835,35663008069.967834,6345731970.135287,1062748397.837656,,924904543.7022247,798210683.9368196
2019-12-31,131377523457.07199,14330460495.39055,4285941694.738991,8369269616.756703,37007525656.87938,6624928615.763411,1038340931.7460395,,910647299.4557885,776157310.4180708
2020-01-01,130394101535.60994,14097451631.783957,4286266485.3207355,8359480714.050397,36884144376.64433,6510420095.67126,1020670721.3132111,,899314567.3030348,796506586.6568083
2020-01-02,130422953817.668,14230588104.281237,4288898575.229704,8341958972.432188,32731502385.0518,6440212407.597387,1038897513.3254246,,905694024.1408346,787839196.1112928
2020-01-03,126280790200.20206,13859793329.814827,4283023028.1804905,8125379010.023234,33941121649.55018,6533864278.740684,1015100628.6069512,,872261838.5741551,888836002.9666935
2020-01-04,132766262579.09486,14613194775.854177,4287220840.862627,8347736588.237065,34394710741.73072,6569355217.5452,1060794465.0376961,,910792169.2477046,872976859.2687373
2020-01-05,133474716218.18333,14636213160.069315,4281391701.4349484,8353409154.389953,33098172133.64845,6185860433.313122,1067105660.3890375,,911869877.4752684,931292660.5662628
2020-01-06,133388991086.87987,14738834254.266087,4285344128.9621105,8392968450.124307,33734041429.04125,6281602931.376844,1069729851.7474385,,904907510.7335023,1021415360.6766387
2020-01-07,140557168287.4443,15692578635.119993,4279309316.940058,9465463489.326942,34194983211.01313,5875956327.712893,1150811966.6402338,,998735305.632098,1023765551.2970264
2020-01-08,147798610895.50055,15656491188.064734,4273984481.0242386,9305934111.59265,33314012331.385365,6069144094.896725,1151791408.0212848,,973983586.1110084,1030845425.9863281
2020-01-09,146089575425.2795,15364547561.67077,4286942072.2085485,9024811867.845201,34026715047.300804,6310705658.6055565,1130075028.1023777,,947263260.4581119,1023270601.8943167
2020-01-10,141913856953.47913,14998595868.023438,4288341143.272189,8789096375.417276,36133130809.64366,5811343033.685475,1120025309.4730992,,939359949.3068883,1013563266.8091373
2020-01-11,146879934259.3087,15647071448.436348,4273319340.088697,9152207373.444256,35158424198.86379,6311016435.798034,1142315528.2269332,,953994545.9513313,1016288301.1205927
2020-01-12,145561586658.57422,15564837467.520994,4281347849.5961967,9174759874.804424,33918138036.798676,5733924394.672043,1140005583.9457119,,968802070.2663176,1027995719.9442624
2020-01-13,148204228775.38776,15859031094.44091,4282360329.8870263,9309701295.480135,33613226147.45872,6041338239.463203,1163393929.42041,,975574714.7318193,1007797573.0323961
2020-01-14,147446058196.45944,15715287657.358463,4278526948.1391935,9203081181.314354,33668501950.9363,3763280284.3653755,1149509789.462297,,960022122.060697,1090264038.574578
2020-01-15,159481192213.82108,18075462340.568443,4286133433.3041477,10153845095.502394,33192811336.931053,3885517718.775501,1277612922.8592856,,1051593878.8827087,1186606736.6747746
2020-01-16,159960761751.8495,18104742352.015366,4277820757.819113,10123709179.009432,33812175574.169964,3133234612.2025,1312253076.5911648,,1090273105.340469,1142256055.5480392
2020-01-17,158412991117.64667,17869543294.566414,4279860809.687358,9976223216.14577,31900244698.208424,2534330719.5967817,1286089923.7849808,,1071406039.6203912,1202766034.378499
2020-01-18,161848747742.1508,18727969032.79025,4277817641.5174227,10373376854.06169,32839728894.8058,1648680102.4516907,1387851754.2258596,,1218770311.4767976,1168820340.515949
2020-01-19,161823609428.34625,19138755594.52358,4282607058.0138593,10570157519.33709,32699186204.272743,2606656300.9168057,1398527687.6359637,,1227571399.9352725,1131516388.200321
2020-01-20,157906057309.30655,18220366702.244606,4281327773.24018,10284998478.072683,31459421205.330902,2692313567.6494436,1324878584.1799922,,1207811785.9436002,1130090349.672638
2020-01-21,156848009983.54858,18243871990.6739,4283473427.904655,10166649872.106089,28318851858.6442,2945935747.201312,1347506112.4317157,,1254064262.239452,1147142710.9176643
2020-01-22,158564958350.98007,18460475135.804626,4282886404.333369,10331513194.577929,30026659597.990982,2710601908.370215,1415740558.2396002,,1258416002.5478337,1130453260.8026083
2020-01-23,157502652064.02246,18358377435.95901,4279582980.171292,10259917352.455172,29293697485.51745,2397268967.387162,1410211923.8868139,,1230652504.3126566,1083272227.6052778
2020-01-24,152984928858.5764,17722969842.693172,4289750200.54091,9883783791.647701,28715318659.659317,2258158084.0948668,1348529123.6392128,,1165989825.0182586,1073609003.736261
2020-01-25,153294353936.51035,17777723072.283943,4283647990.5767603,9719772858.770794,30994771499.55642,2531106614.4468365,1382573985.2793734,,1152828622.2825289,1071523599.8864491
2020-01-26,151794495723.25214,17587666193.195988,4285728293.985232,9638438751.03141,28284214619.368317,2679626068.5130453,1359196362.9106963,,1135833927.593684,1110209133.909317
2020-01-27,156302144661.30927,18279197138.315884,4277424753.5497913,10020588305.88766,27380670118.60705,2569303393.454326,1381689961.284705,,1171985096.9082687,1138612712.5258675
2020-01-28,161473602737.4275,18576520021.386745,4295159219.365079,10066088697.599735,26603063057.69169,2834308878.660297,1467722927.7963097,,1195626559.8156195,1178559019.523378
2020-01-29,169518428144.8912,19212409346.36024,4276714293.7678623,10379406076.854149,25191538889.48352,3187018287.0367064,1631232520.7140007,,1213750976.1340125,1215218790.1209738
2020-01-30,168738228801.50467,19140249467.28951,4277899662.966756,10253939577.564808,21563497316.93072,2653040544.486098,1664173788.5694072,,1218601241.3454335,1303212760.7239997
2020-01-31,172993102966.37723,20090242968.224346,4277278307.8863506,10605406032.519274,22405510212.754276,2502725797.777431,1733739134.7114882,,1260565830.34583,1259500451.8375797
2020-02-01,169340144566.23718,19751392940.997242,4279297792.444087,10415795950.139376,16302314327.382017,2580015429.598267,1685694718.5613482,,1224381881.862779,1273622368.4913137
2020-02-02,170361167834.16483,20079997942.89275,4285631681.8754773,10498465190.459534,15038211406.02383,2322710266.608465,1727198232.6784198,,1244265516.07283,1300909281.0516176
2020-02-03,169926610304.08496,20619310835.276108,4291651783.0249114,10897772304.292992,16446880063.642275,2356814497.192279,1737643944.2078435,,1273878221.2432497,1339512226.1441681
2020-02-04,169406963182.6937,20791014743.301926,4279687870.004281,11100987585.881157,17710082184.40001,2501287057.6621017,1765721504.768992,,1282433929.6371706,1308880732.453275
2020-02-05,167075369075.11478,20665245888.10715,4281286725.960383,11609513518.064352,19795956495.33785,2524670305.1336246,1739481934.7636726,,1319639868.774038,1350904481.8275843
2020-02-06,174596806174.2994,22414850796.683693,4280165005.9691873,12080704084.369738,18091955633.77028,2295403808.9968348,1838841590.66739,,1372835665.8461306,1361487837.750558
2020-02-07,177388314197.5645,23314707733.86607,4283434128.752056,12336435223.046865,19373241293.241146,2322961160.7589602,1859115447.0337157,,1423263290.1859488,1386541374.0873291
2020-02-08,178414902529.15167,24407934017.312393,4283445364.169793,12219130649.62797,16804431123.837723,2522736949.3752685,1859229765.536211,,1443597169.3070984,1410089507.0610209
2020-02-09,180081607384.42255,24478412143.01876,4304246879.444564,12120712412.328041,17743141448.602818,2584964803.6952143,1871644108.0753887,,1424517156.3916,1515570611.7934754
2020-02-10,184792100015.16357,25011126326.73704,4293957672.4137683,12335363077.636406,16857955013.649868,2787067283.2283187,1913377671.5720093,,1463007553.8527048,1479029639.2495446
2020-02-11,180145850760.05313,24577280465.17777,4288414305.541914,11989933095.065647,17117178967.638582,2561304704.3358617,1874732871.0104687,,1421142549.7005894,1568296871.4086568
2020-02-12,186262984851.99295,25966283262.662064,4276982477.616516,12264466263.199255,17927983077.406696,2560138890.99599,1953385977.428038,,1490768457.2241535,1656661747.151041
2020-02-13,188132988212.86746,29001954205.996136,4279251912.61609,13139923811.820684,16667943417.370811,2469735505.199508,2093147933.2551491,,1605530027.5841806,1613578157.9183106
2020-02-14,186190344916.03287,29312880235.867893,4283562617.3753257,14128273325.1104,16838184202.890331,2397880607.8427486,2135939462.1188762,,1668310686.6696858,1649392501.6504264
2020-02-15,187680301470.73926,31059453816.69378,4282126676.342095,14547897322.234125,16335715467.127663,2444889381.9556646,2185247021.7657356,,1736310547.0146847,1553922210.9663887
2020-02-16,180265718400.57037,28909877146.05339,4287194543.0562115,13351349272.969727,14806873946.379969,2069831673.101895,2015733205.697893,,1591436105.4595225,1553607761.0973206
2020-02-17,181221481668.7407,28746450516.039288,4296553112.351896,13014571135.584288,13886425335.92009,1939082930.9262164,1964825566.136611,,1507725825.81153,1439666599.3768117
2020-02-18,176547652266.39673,29075052114.63163,4285326170.913868,12589617075.790451,15147901018.996235,2170843178.0589185,1871133461.921064,,1463272356.7311592,1502348165.6230516
2020-02-19,184918071499.10074,31034929114.66128,4282876600.3408866,13006965403.789303,15240706243.752535,2267223573.963604,1952625493.4504642,,1536960738.834133,1370516871.6789858
2020-02-20,175312937106.92148,28662558273.135616,4287659834.945381,12286661487.356989,16054338780.311176,2159826593.7399926,1821759622.8737004,,1432423349.4338741,1335232835.052512
2020-02-21,174871048291.16623,28258309183.25315,4286189909.950764,11903878854.716238,15607744325.008366,2167279250.4193845,1802782690.6268592,,1430652880.5154886,1400037858.1913755
2020-02-22,176701844101.55685,29114570356.366127,4285130709.1202736,11994931288.88298,13719294294.809011,2264389659.707832,1829056816.1944566,,1437185745.5569239,1377454612.3253076
2020-02-23,176097270350.4831,28657670954.134422,4294456127.209374,12031813176.600395,13925500009.440636,2318581423.2955046,1811388698.1183252,,1418515658.9594486,1487164780.232747
2020-02-24,181368043820.09412,30135977087.940575,4289228245.46827,12368568030.53096,12945160667.449034,2515310669.5203004,1886303219.5727327,,1477746650.7850497,1379617529.2281399
2020-02-25,175872097740.40662,28974292556.854683,4284267566.820399,11885975614.657633,13170913879.692818,2737358845.0591674,1843271731.5724761,,1397000454.482721,1345161385.1741984
2020-02-26,170478976467.6238,27274600634.783813,4279357850.6112013,11161956330.394718,13116723564.811241,2473586475.8207736,1763321340.7663302,,1303482491.3225203,1235234968.2961564
2020-02-27,160731785487.8149,24823014146.598347,4290501476.9167504,10107015239.20526,14456497792.40814,2396496512.032218,1578309017.5664997,,1193866303.5240574,1217168607.6874168
2020-02-28,160149975301.41962,24879553838.25944,4284583525.7589073,10372076911.34373,13508568426.035679,2432287174.2751875,1546750720.8339329,,1212999730.8629944,1198620514.6202853
2020-02-29,159030381910.26715,25137364865.97101,4281707677.9713054,10383454661.41943,13274452699.317907,2497552229.5294433,1531950187.0796108,,1183056888.4871118,1154764534.574951
2020-03-01,156047250857.11172,24105658618.96741,4287586058.2481146,10085552216.249443,13674820596.04396,2577402912.8933935,1481631103.8686461,,1153127340.1147065,1129190555.3600016
2020-03-02,155934421965.2728,24049874527.90718,4287612678.8629875,10025695675.143848,12668804911.432922,2686120805.7213264,1435816109.7772639,,1136612800.4718165,1201575933.2660477
2020-03-03,162521881368.8758,25392608994.495888,4290848897.27709,10478654993.098969,11572660691.705263,2976582874.9187374,1515782622.4162924,,1200326479.7740011,1151445219.6307502
2020-03-04,159816567727.14258,24709361638.74632,4294158069.3345623,10269759591.410824,10608680978.318361,2816371026.9522204,1516016247.2014577,,1177426446.7671952,1149359530.6914136
2020-03-05,159869936941.09732,24635535324.34428,4283452585.4754834,10272279568.445084,9406103235.502136,3429843177.20738,1519410636.5864627,,1183826331.4911025,1196469357.0353506
2020-03-06,165070261612.788,25072941968.371387,4292195689.740502,10432581064.571096,10187884853.022085,3332636495.2314954,1581607337.8214996,,1205098087.939905,1204747321.8070426
2020-03-07,166791067805.42844,26861442576.626507,4288082506.561007,10685792781.178034,11709149277.269354,3533368507.483324,1595164988.848021,,1239267805.3324978,1147992733.007122
2020-03-08,162543409238.00458,26199142579.509506,4262796415.2644653,10388905930.494232,10245461840.006529,3328500794.470657,1530117969.709145,,1183429975.8615139,998922117.440236
2020-03-09,147076617271.6885,22145350491.45419,4299840152.818669,8932130947.405481,10611942137.884016,2989291617.783202,1340799680.8298566,,1024199639.6871272,970990383.744337
2020-03-10,144664117909.4077,22001125399.41239,4301130617.355973,9150172777.740633,10801954806.837732,2916261678.2939897,1295651579.797846,,1057966988.6159569,960218983.8183267
2020-03-11,144410718987.88852,22178131746.591427,4311456649.06912,9268761808.195688,11668548379.070122,2785238860.623734,1292352733.1622233,,1050950079.881174,948248480.0399946
2020-03-12,144948460093.29614,21375073649.951973,4308381652.1723,9174518395.667374,12160553284.461643,2734616292.6560545,1244090560.1131132,,1022095188.4788197,563911553.2941852
2020-03-13,93092131086.97026,11956631650.303354,4340812840.148948,6028784807.164941,12360022351.807024,2728162972.895907,733569243.541392,,656003587.3686297,643851984.1468899
2020-03-14,101262945297.35811,14567054564.19822,4271079465.443513,6828007204.563598,11762783422.768148,2777631030.8882093,867613747.6483233,,802605996.3040556,632355117.8007421
2020-03-15,95216478864.65564,13505998666.239887,4293832554.0874405,6450069989.016672,13147607750.937174,2535738714.861121,807435012.826672,,751794537.1686734,664485407.102783
2020-03-16,98632587514.00247,13756072458.523424,4317599420.116166,6732484159.771578,14600518798.303469,2472897642.3418283,840720328.3685061,,772032428.7681814,596503312.5586907
2020-03-17,91962797384.28253,12178760413.015514,4306583144.903502,6240388468.092608,14506227735.872713,2793643695.441809,760151209.7313702,,715726831.448516,644391606.5793936
2020-03-18,98079756006.79294,12991193734.51619,4231721926.3548894,6533184465.968457,13523527664.973293,3084447972.7830667,808050684.4755495,,766829556.3349612,644232853.5015104
2020-03-19,98259998309.05324,12900856057.87349,4294893981.1129794,6436304690.825929,13201680175.256578,3238323054.292674,802095050.1562663,,744953086.5744495,715187225.8093766
2020-03-20,112778383593.49141,15068113354.89011,4342066151.500842,7154342167.204617,12087889411.018717,3526679555.4288936,941233082.8972982,,834863965.0827861,701188328.0522394
2020-03-21,113030383272.51407,14451395504.502293,4274759423.202568,6932408770.043524,11618504834.1876,3430392469.907407,919791612.6769139,,807000169.6843907,718923278.0633963
2020-03-22,112349835902.32983,14575207631.098148,4298879010.052839,6893765822.423717,11335169279.75531,3553906428.3156333,908484606.0452231,,800787270.3233215,670785474.7320409
2020-03-23,107128564670.89128,13499834314.773163,4298542912.578629,6610426078.543431,11439454289.183853,3912511595.412231,849511432.181408,,757866663.5688694,776692147.6277378
2020-03-24,118046727572.5451,14944699607.313162,4287070634.488864,6935124633.666894,11471587893.148573,4616694295.865287,908533570.968667,,802593090.9226772,827804577.9270217
2020-03-25,123064256188.85924,15385255695.77982,4304355950.614791,7127137923.557504,11480814253.62638,4638673754.863307,941771018.347032,,820357660.2961099,823248759.929839
2020-03-26,122445336599.19923,15020580578.564753,4300196108.958909,7106446510.326314,12596079600.052696,4513488468.318355,917066394.5762807,,842172086.0700614,886849191.294834
2020-03-27,123732739823.4625,15277363230.972204,4285259141.8545556,7645994668.6750965,12138245305.30001,4516650415.765884,942093594.8317127,,868509792.4767638,824518870.590626
2020-03-28,117019679177.81361,14958737456.74538,4291651284.5904016,7646150709.55319,12734796275.5487,4909141542.976661,889441790.7864816,,817080450.50622,827644722.2538548
2020-03-29,114171796491.49913,14468066254.835968,4298897388.168864,7760076485.941018,13277309359.948143,5159021737.132815,910287954.9100559,,810850021.4340605,775153341.9730002
2020-03-30,108551603303.50957,13819843925.360764,4303567262.188679,7221559455.172825,13380490031.557814,6044833875.687205,878075726.9380016,,770596763.9891101,817064037.3751211
2020-03-31,117151628726.53436,14615131244.892355,4282455239.003254,7516283687.083531,13134459003.717667,6057224216.543862,933379645.645711,,812149862.9667219,837905258.5524391
2020-04-01,117750205634.39989,14699970260.177477,4298464571.519161,7641538582.275465,12680872339.650648,6051510592.672974,936797188.3532804,,826568428.1540279,852791702.5484594
2020-04-02,120921617010.34784,14896572551.520117,6308898014.114253,7634756565.062687,11600411536.227007,6030899540.697633,962162504.9505062,,819862313.6424115,884720967.892211
2020-04-03,124719708453.63535,15522802609.007648,6345586550.244182,7796534797.044705,11406193662.951624,6051784591.666219,988387669.942723,,841071088.3643614,926392719.1756426
2020-04-04,123234164427.70816,15597757554.270603,6341175558.074301,7866188147.539315,12072416721.326193,5581167794.741168,993528047.3070283,,836369864.0935677,945006032.3884528
2020-04-05,125564427826.17566,15898519073.894499,6357859575.226397,7901465588.758275,12850093050.016483,5730458699.442888,1008514394.782506,,846958976.0742773,934873156.6400425
2020-04-06,124272363451.93964,15770466064.128725,6348996817.026262,7825008837.509199,12938130582.027664,6859551211.877818,992177656.8468996,,882348076.8284708,1021821885.0160744
2020-04-07,133484854333.44951,18679968361.111393,6337540894.788158,8563367775.746166,13666217564.389097,7057467440.9779415,1087744924.0649166,,1006642829.7723933,979168971.2951803
2020-04-08,131782164465.85344,18166748814.85624,6342789172.680911,8473684261.85753,13432332940.686584,6828606298.094821,1093112390.5366335,,983304760.4335557,1012478352.7154244
2020-04-09,134518720640.0234,19089126835.76443,6351749244.043133,8812426645.650202,14864108116.482193,7283372509.66914,1125589634.1122746,,1035915603.6683376,1023987380.9177953
2020-04-10,133598651281.71776,18787453383.948494,6360286245.591112,8710888248.686846,15517487195.968199,7163085062.557189,1124830313.068581,,1052235018.5113977,941081078.6275536
2020-04-11,125740858699.27551,17375118634.991734,6358136925.695003,8286901072.887856,14654904729.64616,7924960798.919373,1042324486.8363525,,968339290.9192106,943674508.0505059
2020-04-12,125980543742.36499,17489565908.771362,6360712294.279481,8293802411.695811,14946518783.24268,9160476921.747486,1036932847.9369895,,1008138377.9647818,940805329.4717673
2020-04-13,126655463658.31227,17790409219.818943,6342632339.143849,8265151211.275384,14004906061.876736,10367870316.137037,1052967605.8577962,,995935629.290056,930328524.5536203
2020-04-14,125651103790.21225,17316641314.145325,6353107084.775323,8299611707.552383,13860175820.994202,12751788023.3138,1031622714.6329374,,982614897.944591,949027148.8336746
2020-04-15,125713883015.64563,17559917949.258163,6338368646.483199,8202409954.834599,14275526154.880024,12040377840.482992,1029361971.9261676,,978995645.1861055,933682955.8043919
2020-04-16,121499498109.80829,16933905371.155535,6367320936.370214,8011761733.297829,12694337922.664095,12367032980.386003,990994166.1756727,,944650882.425361,994239311.5084403
2020-04-17,129402884477.95892,18989526634.23506,6354943648.30677,8313796758.115251,,11206853262.150785,1065455000.8551606,,996348213.5408659,983625802.3686212
2020-04-18,128961704237.38853,18844786940.26037,6348280713.036977,8333268489.325,,11214767966.738464,1072544970.1671038,,990829274.4483701,1016908810.4223039
2020-04-19,132775323305.43571,20686869606.075146,6370176428.689886,8564164034.737875,,12033052940.830038,1125561442.4306724,,1028597813.9059087,1001342502.1038885
2020-04-20,130680700686.31035,19894212517.443478,6369201538.20172,8376547767.92359,,12218269662.662598,1112887291.744702,,993704463.87051,962608580.7457776
2020-04-21,125724610427.89977,18894679854.84961,6355845853.437884,8086477705.570027,,12224860951.642265,1059941619.8015928,,1013025667.860523,965982674.2092582
2020-04-22,125473149029.1152,18883297426.60788,7133234307.712267,8074284895.834148,,11086712673.57177,1068102318.6141045,,1034191869.3607494,997126553.0427802
2020-04-23,130398643209.39326,20165266729.19022,7101969333.498758,8275159764.626271,,13105641433.802717,1128863796.6415317,,1111196518.3759658,1028669945.1805109
2020-04-24,135414822709.73111,20371607313.859978,7109426016.447717,8382250197.9264555,,14131099967.682522,1237524241.1413789,,1248509350.5975282,1066087143.8804482
2020-04-25,137493716065.4006,20756708748.58927,7125314349.5182,8482035724.246257,,13413845421.273626,1287837852.5131044,,1242586770.173138,1061036144.5221862
2020-04-26,138298135122.85803,21449928671.504494,7139857876.920758,8571317096.772564,,13347717372.419664,1314141666.608814,,1251825662.758278,1075975984.9663143
2020-04-27,140977260141.33173,21798344583.464844,7149322731.405218,8682610510.595545,,12752300610.047678,1406406547.1182647,,1266412605.230353,1092708235.8141448
2020-04-28,142649802462.8293,21715118585.744934,7134423239.958819,8729627019.338083,,12666603313.54602,1438680078.426845,,1366293868.9644063,1090885576.020324
2020-04-29,142370212777.1421,21824818237.698734,7692068637.4595785,9405727836.780415,,13253385498.110704,1455268758.2068086,,1392559377.4960022,1161229018.885008
2020-04-30,160483573440.17792,23796586177.48911,7699585322.264011,9970767177.657255,,12681490527.078808,1598493713.607464,,1463867708.7815313,1094705897.7905898
2020-05-01,158042623264.3916,22894189506.373463,7792729872.971917,9449611235.487078,,12610014711.557966,1509035250.6732063,,1393622535.621496,1109532874.11475
2020-05-02,161989355178.82224,23540629181.114624,7801751804.259999,9616759488.62069,,13767711649.86731,1564928493.749928,,1472775209.8465412,1131111891.8746421
2020-05-03,164603123455.99927,23700169401.049606,7820865420.207942,9833981773.529413,,12965972946.355494,1584170530.4296594,,1526660648.2874138,1095212804.007212
2020-05-04,163036842346.68604,23254687127.813503,7790956108.477815,9678343975.978186,,11169439452.665123,1543247891.9871194,,1478339696.3406286,1071320035.1502669
2020-05-05,162341412439.88123,22819858077.111965,7861206043.337105,9590628118.624918,,11928156508.486322,1527729042.7245958,,1482294998.2860756,1060012211.3724613
2020-05-06,165335617639.04947,22740460359.466698,7930935317.334048,9557432319.43245,,12345280792.360975,1533996522.1669567,,1472330277.6033888,1035548044.4258217
2020-05-07,167950864937.1468,22529347281.111214,8079054026.436567,9538926053.665503,,17488963138.235764,1560725267.55339,,1440054889.2759473,1133198314.475227
2020-05-08,182927847431.44946,23678773321.927563,8155833351.537392,9676456757.334675,,15729333399.891647,1610767596.894198,,1461380717.359201,1110703496.4255004
2020-05-09,180421762956.3486,23476076684.66088,8313422573.53834,9652873648.681679,,15920154233.642351,1602956355.8316674,,1467224767.814007,1108007169.9924357
2020-05-10,175752574354.63544,23328821609.133904,8473215858.870962,9545970574.247509,,15034045759.827518,1594290128.9509044,,1449668041.6547716,1032600090.6148342
2020-05-11,160814678353.7077,20859785783.852856,8491686231.453566,8860901078.056873,,14227878834.692064,1484807886.2269833,,1300025020.8898659,1042975882.9142184
2020-05-12,158113540964.46692,20616754314.258286,8640172742.42414,8552948875.18262,,14650488648.600058,1488233874.653894,,1259792326.0560024,1079207331.993079
2020-05-13,161474125336.405,20993946147.950317,8634423669.521152,8693754579.16676,,15062559841.432081,1547574497.7141073,,1413272007.1817005,1139215255.212964
2020-05-14,170593350055.82486,22169692740.7452,8807791056.89655,8892830320.503365,,13876252653.05166,1611195935.6755216,,1415253556.598861,1144911982.0006342
2020-05-15,179398095871.3398,22562017222.46954,8864847685.30716,8971968255.938885,,13931989407.03987,1622873217.297105,,1398837570.8600712,1099786481.3072724
2020-05-16,170983863891.47488,21656663418.09443,8887329332.965754,8755377615.674406,,13297830918.90003,1545526669.7898161,,1354145953.5541046,1147336340.963969
2020-05-17,172309401206.74423,22256509489.004852,8975796528.270578,8852789501.286718,,10892429747.670656,1580302434.744492,,1375333732.2080176,1141643695.227837
2020-05-18,177224284369.1316,22938430778.9383,8946398316.112976,8860387827.044128,,9941022196.801949,1613996775.979502,,1393938485.5295124,1173373873.9717076
2020-05-19,178446153576.46417,23793534838.638046,8925141348.99949,9011434283.414942,,13323592444.397448,1656590740.9629886,,1413254125.1179001,1171764658.778097
2020-05-20,179127815802.66245,23656360817.218487,8949763767.907099,9031729491.792507,,14577174010.217234,1739159666.9690204,,1407630964.2455223,1137789764.6241956
2020-05-21,175227227252.9058,23303624068.60854,8937031687.246744,8905106034.5785,,15880898414.7143,1751521240.216605,,1434223211.2482824,1081701548.3345842
2020-05-22,166569335290.8396,22089212414.442772,8904835042.617306,8602543016.30914,,15242265906.4317,1639420156.4212704,,1346338899.2795758,1106766049.5599954
2020-05-23,168309812992.5134,22960218146.427925,8912893843.612572,8816681088.275835,,13800893443.810553,1698293632.3563223,,1355846464.3125808,1115063791.2328072
2020-05-24,168614573110.75775,22943289960.014706,8973070176.193398,8714462345.390297,,14813036706.656857,1714880556.6058505,,1357248311.954894,1069209616.2162303
2020-05-25,161407638875.36517,22417907964.48714,9005148939.976181,8586301007.646535,,13304370474.437363,1615330815.8356543,,1304869996.6005704,1079727012.4973934
2020-05-26,163333743988.58344,22639118588.39778,9000991564.001087,8682758874.370806,,13635222098.40056,1662876283.1969876,,1331024314.125061,1084698822.3406324
2020-05-27,162547226896.53772,22325672542.330963,9015071777.711218,8567002549.941864,,15292549297.293665,1660213375.346349,,1315592331.9043586,1133048163.8219523
2020-05-28,168615778509.82266,23085068545.910442,9034880313.063711,8699660782.665977,,15099366082.468575,1716081188.5154953,,1336209743.4451945,1179176944.0620828
2020-05-29,175534414971.32306,24328143646.44253,9046743741.068209,8857724066.1647,,16530599000.285803,1965480006.5936985,,1395267350.110349,1161079186.2776666
2020-05-30,173355014878.4796,24504031642.684784,9107846024.869493,8731198879.71849,,17218788845.75796,2009870099.4791422,,1370257707.0486495,1202133014.6335
2020-05-31,177978616382.68933,27012940828.466957,9087003495.855902,9100788486.566254,,18715977483.86548,2349213951.9981914,,1471461047.7754753,1145816842.8163218
2020-06-01,174105710752.04755,25671662155.409367,9131206431.3614,8966762754.982592,,18020514274.84751,2293903473.158277,,1421995587.4400816,1191053104.5669
2020-06-02,186932702065.96875,27559451838.43636,9212094570.570204,9302180983.968418,,16901986368.126202,2512794186.9289203,,1534025404.5488577,1170604042.156091
2020-06-03,175463166971.51956,26414164713.757725,9223480386.249006,8967520116.600977,,18442292099.715572,2441074404.0458746,,1609847892.6667094,1179335360.1849113
2020-06-04,177416480472.83005,27137533088.4328,9264926473.527744,8982880357.683361,,17405044782.678314,2627991676.940459,,1675288659.4588926,1207769390.7561524
2020-06-05,179830985954.85498,27105225697.6403,9267985509.014711,9036511117.737663,,17139544599.753292,2717552835.086165,,1667804001.7085366,1187176410.6425545
2020-06-06,177373937377.29663,26722521046.76495,9281349701.220112,8983729851.068195,,15797969578.43156,2651374213.0473104,,1609296742.8229494,1191016374.2822201
2020-06-07,177901732349.93213,26923196533.750423,9304968054.95925,8959322858.43545,,15573255612.612457,2681160483.6159935,,1620444698.916528,1168071625.7410812
2020-06-08,179167717944.46164,27129407338.340355,9330982636.887531,8950315641.572674,,15127246949.418575,2675984488.5436773,,1595722204.3595443,1200509710.9173782
2020-06-09,179810911053.20026,27441367803.298782,9350784917.608734,9001388939.03785,,14760721267.429245,2689772252.6651335,,1620494314.849858,1197385409.236009
2020-06-10,179709840753.7975,27188436885.46926,9408692692.61926,8878556339.039703,,14903953276.155949,2591936050.9222493,,1587969239.7531607,1224253276.166806
2020-06-11,181705166673.57462,27480866985.686268,9436245876.511108,8946088933.548634,,14925111645.460396,2595603409.891679,,1601090386.8919435,1124889411.3780797
2020-06-12,171615707160.27472,25655172292.438347,9486299302.532066,8386316203.510396,,14735044510.882668,2342819639.6444817,,1447690176.517474,1155566308.5397224
2020-06-13,174266571295.67957,26414947184.76374,9481923029.653166,8531942725.594468,,14527962560.561022,2466658231.314434,,1480577790.7818463,1170569483.5442734
2020-06-14,174275005803.05463,26503078976.085632,9493593132.609491,8528927628.977804,,14431490685.684385,2443676758.616384,,1504941124.324123,1151854124.9496205
2020-06-15,172116372679.33923,25856836267.17579,9518736918.186726,8426050743.047891,,15215963509.69283,2380268832.0011644,,1438464334.0642552,1136790057.9977262
2020-06-16,173598215783.88248,25743924409.197376,9544643008.515339,8520123141.714212,,17184301985.38095,2446394196.72817,,1442482041.2898886,1159956924.648574
2020-06-17,175075304218.30185,26206196967.82947,9549847479.554846,8470921493.314353,,16475980807.0926,2454979752.6937966,,1442904804.630516,1151064234.9054413
2020-06-18,174231189757.1904,26079437153.80169,9574951885.114128,8577386518.673258,,17741651784.794407,2593429578.1188574,,1460586704.085093,1143232938.2188413
