date,bitcoin_prices,ethereum_prices,tether_prices,ripple_prices,solana_prices,terra-luna_prices,cardano_prices,avalanche-2_prices,stellar_prices,monero_prices
2018-11-18,5599.1915956893035,175.6674163561008,0.9925266468446806,0.495510036622496,13.811009065584933,0.14279732455466745,0.06108463473381829,14.757106583994927,0.24739669673257922,90.29544869914692
2018-11-19,5638.861481452398,177.72868960741215,0.9951651481515498,0.5131615688115037,13.668935958977311,0.15257739350110716,0.062066356176353886,16.085947593991744,0.2507470478164595,89.65523666484877
2018-11-20,4889.197859239111,150.39116276572497,0.9872666872509002,0.48170970842039146,13.310965118755187,0.14687292644932665,0.05293579783365605,16.46539117633326,0.22628283061369356,74.4643342960832
2018-11-21,4450.711454417822,131.476679735108,0.9820576548052511,0.4365696229970872,13.030769065831386,0.14933310282232107,0.04537003156804686,16.702186810307328,0.19294692728458945,67.58858715035804
2018-11-22,4613.44841218385,137.1730431934016,0.9910842589300816,0.44966013270735183,15.030085685643074,0.1430991814686135,0.04811637771768638,16.520832012919215,0.2048736208556373,69.65702394136733
2018-11-23,4307.388731717267,126.06638760845392,0.9868747257354215,0.42589733345570646,14.010086254280449,0.13743552957337465,0.04388829357644276,18.10472307424931,0.1867759207816957,66.04740844571059
2018-11-24,4376.904946801552,124.15029635415753,0.9930923947351827,0.4124455003989376,14.131003508942642,0.13580513251641432,0.044253370810228065,18.021964902404473,0.18381694982966756,67.75544828955513
2018-11-25,3895.8368129589876,114.28793125942474,0.9846772135647424,0.37721297815419813,13.115024093723461,0.1390272395344593,0.038722242343312674,18.707650616323345,0.15550498197961254,59.83335922541085
2018-11-26,4039.836551137432,117.52527750634898,0.9912474842534665,0.3783131854754654,12.63107017877297,0.14060798994368276,0.03815036851633416,19.27465551669512,0.1609245044692846,58.969868979781346
2018-11-27,3811.9235292664935,109.43098854688948,0.9893435955531202,0.359461325031685,13.068095512982284,0.14320995850439408,0.036105406756788895,23.6248264345286,0.14613163837191107,54.47286684950734
2018-11-28,3832.92451590069,110.43494358866081,0.9894601770068708,0.361691440884173,13.917187045269639,0.1471022211774516,0.0366961618855939,29.812285526286896,0.1450519698147842,57.61150960112101
2018-11-29,4267.243628990657,122.44642499081692,0.9955385309092022,0.39132924183559503,13.640225836910282,0.1466326200570668,0.04204328527476875,30.9742326817734,0.16222065660727006,63.64143412902858
2018-11-30,4279.475592548712,117.70538590366436,0.9984371600024413,0.3796982303457673,14.866607085296575,0.16188489249029997,0.041841984794132085,38.499451282193846,0.16507819076621794,62.05094093002521
2018-12-01,4009.6895798259993,113.4028831522645,0.9950252056793661,0.3625003937119171,14.233539653620891,0.16258303447751107,0.03905989867980723,43.95694333470537,0.15888349205661856,58.8068814796214
2018-12-02,4189.573822999859,118.10075903673732,0.996166626558933,0.3728938527414696,15.976571418630938,0.1763834640587225,0.04143985618377899,43.57301860185422,0.165859417914659,59.852354058439346
2018-12-03,4124.593548643215,115.94428273243844,0.9932341163674759,0.3658156369270511,14.598623129754035,0.17228789887789064,0.041502588420887915,46.36552119163621,0.16007166889928456,59.86943920672371
2018-12-04,3878.8392347832714,108.67684762425776,0.9976507911848163,0.3492607965624095,15.318478663846857,0.18030912391684964,0.038869852691613034,55.71923237070009,0.14996521363943138,55.740066406466426
2018-12-05,3943.6928120656007,109.85191500097886,0.9974933638290748,0.3519264589931989,14.567314052136112,0.17799741452882376,0.03759180045077487,47.18493391644771,0.14740285635623865,57.7401556783817
2018-12-06,3751.691966395661,102.51104175852288,0.9902045278124291,0.3400297672767691,14.163365885178607,0.16681383148360243,0.03446259679440515,42.329112993839544,0.1362328019975308,52.661046623111616
2018-12-07,3466.763863771732,91.10115845588969,0.9844646703011098,0.30745641048156885,13.689313740219452,0.1685046656808802,0.030512031839958854,49.984485216908205,0.11961099940441312,46.3854428935696
2018-12-08,3408.5236170431267,92.96795017189604,1.0019356597530926,0.3017390158990849,14.277756264275158,0.18451548299915105,0.029732205650799502,50.25738745352412,0.11501645994901401,46.637721213489584
2018-12-09,3424.7058606626006,90.67825609691094,1.0007826501027166,0.3047234863823046,14.26867567597296,0.18310501960960798,0.03038802710954653,47.54387384206907,0.11675516882878628,45.54662844773644
2018-12-10,3550.546433896889,93.53012682199429,0.989259841912873,0.3098202390975418,14.182866696542028,0.20344334186204138,0.03133475525239142,41.289889577440455,0.1222765538056706,47.216666949383615
2018-12-11,3433.8084404312785,89.85371730794834,0.9987868552896165,0.29930729105179504,14.275804030345455,0.2011645373532721,0.029765125543281756,39.6223015195866,0.11571168156641146,44.115674828265625
2018-12-12,3378.808778413106,87.85041070425926,0.9992855809278396,0.2984031354609271,14.306229754951788,0.21918884851336545,0.02933815044599378,42.43596776762659,0.11160279637460407,42.324532237876916
2018-12-13,3438.1000735289817,89.37790161622951,0.9986230605982671,0.30413464305165333,14.870337482227853,0.21571703753577598,0.030274979133229032,47.530644845840094,0.1123906344639171,43.773470685075594
2018-12-14,3294.636156545267,85.95872706359158,0.9963063738377455,0.29856200654419823,14.194567786228824,0.2191964425191629,0.029065645381860107,45.80761953236709,0.1049885451150729,40.73497352428422
2018-12-15,3216.6271499079407,83.78596235654511,1.0036512912451798,0.2877462638802257,13.60393816401807,0.2304839501152044,0.028294975584389297,47.247097019313784,0.0971460290172563,38.62280462741452
2018-12-16,3221.9762037129963,83.8335821320138,0.9994197021120577,0.2837480151188949,12.964522758314372,0.2080743690693711,0.02768999985320021,48.02183580538264,0.09487445204750075,38.40332471664196
2018-12-17,3217.0468349697426,84.46584639727314,0.9923984413638801,0.28584162348298026,14.749054072098563,0.20560151483626285,0.02887852478967105,47.21880381931182,0.09552389735257932,38.86713176347672
2018-12-18,3506.2170132794818,94.07306838255042,1.0101415781175163,0.3250806924368425,16.56643725364522,0.19709129815886958,0.032245559194323745,38.10167909463535,0.108524111046901,42.89062191885681
2018-12-19,3655.775045729801,100.05002539321067,1.0154860297974548,0.3475603965958686,18.008069673329885,0.1966311760594335,0.034555360080083655,36.74457132907317,0.11307222058970919,45.43130125179819
2018-12-20,3687.750553192723,99.49155365807758,1.0044968438283606,0.3480658904336207,18.884890865843666,0.19547547095061985,0.03489706297044245,40.95332903520038,0.11314064479271271,45.17477496373357
2018-12-21,4065.097238010126,114.42918370038834,1.0039941351560508,0.37328284240726917,19.175755751876615,0.19621904314523922,0.038880258550837106,48.43566612732952,0.1243175300544559,53.67676785807377
2018-12-22,3846.2274979885774,107.85318110517642,0.9988463391502804,0.35516768259531917,19.48663194355817,0.1957675461159151,0.040443056235332085,58.252030008040386,0.11829172839694824,51.01902022174181
2018-12-23,3960.567773408038,115.04582181530175,1.015650975162036,0.35826241512589374,19.05545051591954,0.19839850174297463,0.041620704573098605,59.69396875371986,0.12082349687922748,51.05919851528682
2018-12-24,3941.617740158326,129.20650341412852,1.005090789329081,0.36679833577271725,19.73831924627352,0.19842161727057947,0.043796083218113305,53.518061472586595,0.12515173340932315,52.32456179718953
2018-12-25,4021.990255345401,138.95781833191495,1.0058205978532593,0.4052025476286227,22.598963045163597,0.20467118111450372,0.04530232759282666,51.40868422448842,0.1318148453059784,55.50521885250065
2018-12-26,3759.1784268965694,127.63707252348217,1.0031600957415159,0.37524144636354173,24.02282911560326,0.19085641702066364,0.04075683695477003,57.34253420380464,0.11927347317127693,50.03712409922777
2018-12-27,3781.613081593353,129.51137399263007,1.0041888295916412,0.37378335093336,22.942985835974703,0.1916438875960824,0.0404774869069017,67.45027431787689,0.11869619300929987,48.667144846455166
2018-12-28,3587.703880138819,114.1013635506553,0.9960712758722144,0.33484392777588784,24.989549183579577,0.19552333942798605,0.03724446267429322,70.45911610031602,0.10783575057150149,44.42386179117874
2018-12-29,3854.4210969825917,134.01993952035144,1.0035451583660302,0.3695485552559722,26.674732954277772,0.19441682328904913,0.0408637637558495,68.48538147965974,0.11916572685403276,49.19757835705737
2018-12-30,3778.193939889601,138.75426661197633,0.9940035724621251,0.3635894461883706,27.00514637240972,0.19171327915883363,0.040636750273385924,70.15668691561712,0.11715313050156095,48.0204304618434
2018-12-31,3809.7282286410905,137.6316929791457,1.0060620406920209,0.3642331894931558,27.784698122914115,0.19023778363682214,0.04273842127976908,57.410267048802666,0.11564781975536974,48.130331288328655
2019-01-01,3692.5315655246986,131.45872465603802,1.0040016343064047,0.34917292328511085,26.833966062021243,0.2143636744773568,0.04053717973025967,57.90385605809707,0.11109100464691336,46.54565866571819
2019-01-02,3794.2642537397164,138.14480220535194,1.0119672657709906,0.3600887624318323,27.817769827309405,0.19480012775425687,0.041910239396512214,74.21467139291019,0.11415818880154228,48.08691007300983
2019-01-03,3872.1721842228935,152.86045271321305,1.0116461965408867,0.37077035554683946,28.523980512399998,0.1941632384997638,0.044714509043112735,76.35486767740508,0.11734986337143263,51.42343312970918
2019-01-04,3776.525807694106,146.7305994341217,1.002461265210205,0.35394253277498233,27.569507268014537,0.18696339564091569,0.042006788207089134,72.54966713836322,0.11237137071074968,49.80863453483989
2019-01-05,3815.268079882635,153.0565669307744,1.009417303329481,0.35535221470959916,26.451516360520532,0.17954114525588222,0.04325351367613107,68.82282459762295,0.11363662007392994,50.576358098753026
2019-01-06,3787.3078571242845,153.65187149457,1.0058472121476125,0.350772455575843,27.82949194313198,0.178915261971339,0.0442038245126525,67.0483383201725,0.11213816271423781,50.29497610497572
2019-01-07,4013.5200912973864,154.69930839905126,1.0095590706439819,0.3625506997596083,25.280265043287386,0.18520586995861463,0.048449481006463485,66.53474797893769,0.11979924917958668,54.90067011058837
2019-01-08,3989.6687175387638,149.89869762072908,1.0069747822706496,0.3618096962771975,25.01097915337799,0.18902207823198894,0.04738809952272824,61.435481612073794,0.12252088212804643,53.07870880243153
2019-01-09,3973.5912546157865,148.14786553107623,1.0049824348012364,0.36259175787944437,32.43000666656829,0.1872627252126028,0.04783211259907341,65.19460999108864,0.12230326010832941,52.708264484355134
2019-01-10,3982.2259127624075,148.7388798515161,1.0046333238821308,0.3672779880684339,31.72514830005086,0.18457256880243322,0.051379342496223404,66.47007244890037,0.12251104131511009,51.817757235891044
2019-01-11,3623.8477291056797,126.62475249770274,1.0057572909707329,0.3290160675846843,31.687792724714733,0.1854774095227359,0.043960678498555436,67.54593178312923,0.10752010342234565,45.127783526384846
2019-01-12,3632.849306434781,124.6267970725248,1.0108894744056036,0.32753219324551897,32.31362189326206,0.1931855127733651,0.04333920017054309,69.48393486173926,0.10535089226394369,45.758164831019826
2019-01-13,3598.4363465618803,123.75936261029351,1.0037990620971131,0.327120935862305,39.04180159309067,0.19319721554680888,0.043068001139726815,68.97132636600621,0.1053878404485793,44.64390227885135
2019-01-14,3495.832311307438,114.76604584662175,1.0053734859966197,0.3140212935661152,37.066889704359156,0.18779778970005173,0.03957068318789578,65.25381828400121,0.10182736720639705,42.938476188411855
2019-01-15,3648.04828565649,127.40527329081972,1.005038717582747,0.33124255244522693,40.74492271990316,0.1864240423083367,0.0434219696959126,64.7264307228896,0.10787119642345398,45.32603333387708
2019-01-16,3567.801243199206,119.81437324652917,1.0037137784820185,0.32326650342261226,47.66158942345178,0.17957199950167693,0.042207064638792174,60.12474045060597,0.10429471539695713,44.64828350753868
2019-01-17,3597.6473233295915,122.24553850486993,1.002324092902305,0.32725797559633635,44.4964806617465,0.18291792129030943,0.04412438875413042,61.06384706948713,0.10578601162327876,45.94851766437199
2019-01-18,3620.9812811457246,121.92726666997898,1.0022312377540448,0.32623295288260423,43.21796539788754,0.18600861672106986,0.044726995298034124,60.26757571509122,0.10738501234946424,45.004642142288944
2019-01-19,3597.7932517701506,119.1707391686563,1.0015629544065,0.32067217050557384,45.039620110247284,0.18135011709917478,0.043734276708546016,60.85751768886602,0.10522690937683357,44.43925797931016
2019-01-20,3674.587270857304,122.92817578942176,1.0027413550139381,0.3274986099061246,42.5819452001649,0.18905589520742,0.045107177036213794,56.64180450669833,0.1067813956302014,45.43444419877883
2019-01-21,3539.167531041029,117.6078729013454,1.00107346688044,0.3169184081242551,42.995296352215185,0.19604145233611947,0.04291945917606513,55.37920779741916,0.10298257917097595,43.60572702479948
2019-01-22,3531.004182799933,115.82686433322588,1.0017200619285942,0.3179811884134676,49.663394135648275,0.19609257975551764,0.04253299294949234,54.191746887562715,0.10221385005256203,43.64628853295377
2019-01-23,3571.2669080928695,117.81718880676009,1.0012431247157894,0.31767092097341926,46.93452854649153,0.19712320485587495,0.043256168194204705,55.214194188199855,0.10222690994207101,45.25339146634326
2019-01-24,3555.7000025226243,116.41601969858114,1.000607327422195,0.31488832568477776,46.08780894588962,0.19781505460679896,0.04262165617995168,56.1757661043276,0.10108401875445125,44.52796330558295
2019-01-25,3565.6420046170365,116.24543567436463,0.9998490531139029,0.31570992195797104,42.70189409565587,0.19657103613922164,0.04270620306303482,56.41585061653142,0.10117301274681202,45.06111474033092
2019-01-26,3564.822417111422,115.14990605895021,0.9999131676622395,0.3138726069944991,44.893093488124,0.1979211610288803,0.04237534999054085,57.812921242440154,0.10001729582513824,46.03193601547981
2019-01-27,3563.614563419144,115.33716687142687,0.9996010400023007,0.3127327212361572,43.43782697098598,0.20059858405326203,0.04240053908890404,56.276030461995624,0.09856892917725016,45.109566178539126
2019-01-28,3553.121681129778,112.51348924314217,1.0018475261478366,0.3074706667599157,43.072134333542394,0.19955614157185808,0.04091752179586894,55.483903031304955,0.09510464243954678,46.1065115855478
2019-01-29,3432.215668301249,105.35239189764611,0.9997779096563683,0.292859915907783,45.68567329638394,0.20297674733718324,0.038450036346304554,57.0124282908953,0.0861090968885404,43.09743886852736
2019-01-30,3413.3754832497975,104.59784628074063,0.9998652924408566,0.28660870624572465,44.35912616018185,0.2168195790837032,0.037970569740954696,59.79610674610143,0.08262100395809727,42.784724050323526
2019-01-31,3457.8826491759864,108.27309466982854,0.9993943084924773,0.3199951256691925,42.96048600238864,0.2121250445852404,0.03941612181087784,61.39529490649076,0.08524388738268375,43.59615412141843
2019-02-01,3431.943637864456,106.33599581366398,0.9998446105845996,0.3084742831518904,44.72439581889054,0.21144577927824262,0.0381578928586053,65.68786282191466,0.08166299646786929,43.040840926016
2019-02-02,3464.490147562154,107.00955827242754,0.9986994004354792,0.3066263256305771,43.62157836926913,0.21520531690004396,0.03865298497888374,65.77094733117103,0.08263903376755309,42.815458575092634
2019-02-03,3486.581616258029,108.77817692653159,0.9984552798175237,0.30830160857466615,41.109968983538224,0.2186265428384088,0.039022422639798875,64.69956251858116,0.08273806982636897,42.308412841884945
2019-02-04,3454.025843825187,107.19999697185268,0.9996824085784509,0.3017471299030884,42.87180002955891,0.22309796533040147,0.038074529529785385,69.73520380084048,0.08059666117166352,42.50309412105778
2019-02-05,3464.003508861087,107.61824539435413,0.9995393402749082,0.2992280869548261,43.46242757015506,0.2271378404586108,0.03795520809563006,69.02291439686667,0.07915014307748666,42.79275664294412
2019-02-06,3469.8946770792636,107.31703853339418,1.0003059417629552,0.29916720939443214,47.17666783643097,0.20233978954274223,0.03796273403077448,61.70773292151095,0.07747004445047508,42.83963689800751
2019-02-07,3405.836861256719,104.62362623241391,0.9997041743489623,0.2890269028840952,46.861759616729216,0.2113994034458324,0.03672597403660614,64.37937556465651,0.07417668083054749,42.89401151131049
2019-02-08,3394.0146529587223,104.26536439234141,0.999281449952631,0.29024638225409494,56.202009029292114,0.21332970446617563,0.03641189129105194,64.6318466782779,0.07431150155495425,42.90421899438197
2019-02-09,3664.2821026589836,119.33360463375858,1.002841618379066,0.3104267577501689,35.758844160586776,0.21208481048030586,0.04073183881352222,62.26591676367212,0.08121778978516707,47.58255350423226
2019-02-10,3667.4082642899566,119.48955517293045,1.0009830380045053,0.3106041291328784,44.52570262534382,0.20501062215113547,0.04117567943100289,64.29427912830057,0.08082335699599856,48.361349515326026
2019-02-11,3675.6916291247258,124.88963479029995,1.0033103633961957,0.30764679845620524,38.43160144697336,0.21677849585944617,0.04270330084709114,64.90581540363962,0.08001328838357501,48.898642761602304
2019-02-12,3631.444539729949,120.97026174727318,0.9999820899194732,0.3015301943348576,31.614601894528402,0.21331405582930052,0.04164329464144184,67.68149736872535,0.07737594978612373,46.98010982320861
2019-02-13,3633.9650467461183,122.54208894762355,1.0004222361574286,0.3036888156008824,24.76763979126399,0.21133509580578264,0.04172181557351035,75.03022286764939,0.07723385169653439,48.05410495501995
2019-02-14,3610.0622730634022,122.09412965721424,1.000611488046438,0.3028161091417303,30.98546737051786,0.21316421035323418,0.041045902974213205,79.05393356807336,0.07622655370356377,48.560241131513926
2019-02-15,3589.661829626318,120.59217399552682,1.000132803438673,0.29964816576536635,30.00644952590393,0.21177583759010166,0.04037234090922349,74.57889026547876,0.07610301794192843,46.27103136452809
2019-02-16,3601.2291913968643,121.57227847601175,0.9996677562954228,0.30034783455227554,35.65025364482327,0.21223628892186308,0.04043927844402389,78.39911920726178,0.0790262886199739,46.67002980465346
2019-02-17,3622.5916530750715,122.93860835926709,1.0000608966663171,0.3002033152455591,33.659342590355116,0.20997421785207668,0.0410041782714106,88.11973889072134,0.07818840194572654,46.56223905283507
2019-02-18,3665.075530800723,133.88146961685993,0.9982918364733803,0.3028632464563751,29.021948393257702,0.21024336337519114,0.04153294922863323,91.16546397681483,0.0794766537740292,47.375919321260724
2019-02-19,3886.5202004751386,145.32602670603126,0.998388592890338,0.3198146029619839,27.55720416292785,0.20614031790298623,0.045359194699420416,88.58305305570052,0.08322288028350075,51.06812077478147
2019-02-20,3915.0099712770552,143.65523417640586,0.9997565742159785,0.32151332724402787,28.562287426658674,0.203410090059885,0.04590089299360815,85.04501745394138,0.0893953855791163,50.9156411976996
2019-02-21,3976.808906528991,148.8684346762975,1.0006964341895654,0.3314494864449227,32.66212259787656,0.20364843641644645,0.047322543862064186,88.11802306604339,0.09131134931521345,51.458927873408214
2019-02-22,3934.813593894817,145.2958232437471,1.0003054375299134,0.3200079244352406,30.985238146398338,0.20889429719881134,0.04482964754399028,84.81838305613623,0.088470562871553,49.097964373255245
2019-02-23,3973.6413227746357,148.04165031619752,1.0018130693041727,0.32154367940121226,34.18804885530961,0.20519823252938624,0.045833681237147136,97.685999066621,0.0906320632104588,50.92675928580823
2019-02-24,4115.3379267876635,157.67559560191677,1.0001009459570815,0.33129836333034973,39.70667545056023,0.2064231080807684,0.048239797901670274,96.02591873268065,0.09379590843554621,52.23655678585538
2019-02-25,3742.868946700387,134.31602869596247,0.998572082220678,0.2971769158095791,37.59916221822976,0.20915092575254646,0.04198105629365478,94.36417319642501,0.08271876647011023,47.24169440152796
2019-02-26,3824.683504217102,137.8218665264574,0.9976615161956819,0.3253251207658441,39.340010888406205,0.20766765613430235,0.04351453363655395,99.4345405714911,0.08580467805605875,48.09133523707528
2019-02-27,3809.209774682024,135.99783785109707,0.9997610834736934,0.31638328237381236,42.2598870528484,0.21019638811758573,0.04286059311554926,108.50173741857603,0.08442717557383767,47.87553714094577
2019-02-28,3813.377891881294,134.84981713392082,1.0001127177482185,0.3104579357086018,38.19473236980912,0.20804285591123445,0.043024207886110166,98.6064628626434,0.08399201754388447,48.55155772509287
2019-03-01,3815.6076075249844,135.4906837644075,0.9999860147809871,0.31336136119570573,41.41714832962446,0.2049471526837291,0.0427940036698597,111.36965853663305,0.08426228336943331,47.41781935890795
2019-03-02,3815.753939922755,134.95470877409352,0.9972823262946908,0.31512793629703345,42.07765252553618,0.20647757175464398,0.04291005176079204,126.06963111588966,0.08483681973642768,47.92451275011652
2019-03-03,3819.645730582585,132.40742658761687,0.9990403193625645,0.3130880420274274,41.205960702125125,0.21363278471357547,0.04231627585657275,130.16960749414352,0.08354383717012008,47.992204277654665
2019-03-04,3806.9542737979564,130.5403477406027,1.000274767591376,0.31100343362899663,36.09038097242029,0.2144402318321871,0.04201086477264025,134.46974746173134,0.08693919222803645,48.312171450754526
2019-03-05,3712.812457297799,125.6240824924571,0.99995706184975,0.3025428391500395,36.568375266883066,0.2092969119181109,0.040182274659520956,123.5333485507255,0.08230906118464858,46.70154063647244
2019-03-06,3852.461665785486,136.5502476885833,1.0009244690504664,0.3144673452605086,38.820386099134,0.2074873757112527,0.04280345334761144,115.96657623790922,0.08556108311521794,48.39478114220411
2019-03-07,3860.510762380684,137.32665152792868,1.0002692652444765,0.31455191585087905,39.64405780180996,0.2083034880605758,0.042503620209921135,118.87894084065097,0.0848054800311809,48.685051422549975
2019-03-08,3871.637247965991,136.78614228385894,0.9996801577623934,0.31260281782435984,39.699499977153316,0.20896873637498373,0.04264895995597255,104.42196277420801,0.08469999567973066,49.08835984751612
2019-03-09,3861.879307396147,133.5416931933968,0.9999394976840124,0.30745784370945434,39.54766089054998,0.2151159018107637,0.04237602610973909,111.98434769302517,0.08637084999565908,48.1070576692793
2019-03-10,3941.600873271771,137.1960003042231,1.001128498439671,0.3135130089002694,39.32721784794218,0.2119740480640669,0.04664873112557521,110.97352053958471,0.0898839697954103,49.58448834407671
2019-03-11,3923.559788806432,135.62080210154824,1.0007566999690283,0.31305242221430074,36.624102572520556,0.2154710650888341,0.04552295642231725,118.61040584252741,0.10095959245975361,48.62344272169747
2019-03-12,3860.3592300287123,132.38753404384025,0.9982137204152822,0.30884485565370556,35.26048477919641,0.23509437740473366,0.047349574427912836,120.88233192704446,0.1015765743741008,48.73689575961509
2019-03-13,3876.480852754649,133.28742563523164,1.000427870045254,0.3102317009938003,35.284274899376165,0.23307255741430805,0.047212017798664206,119.26942260381824,0.10483751513362165,49.601945944105076
2019-03-14,3865.817782663389,131.6683444532404,0.9987917450150228,0.3131691581340176,26.59538136949911,0.2602935426982322,0.046196136347646,108.07085658708232,0.10774158236848563,49.9679305448807
2019-03-15,3876.6987080329527,132.14623792639355,1.000369762447974,0.31086399332787285,26.729201466247304,0.26928057079408224,0.0476159484384536,108.3545157133716,0.10671443464014202,50.46439424787571
2019-03-16,3925.460579704576,136.4478648131974,1.000589297173765,0.3145422923120605,30.879003728161678,0.3381606870314965,0.0498118734459803,92.36394266387028,0.106123872249246,52.024120496621386
2019-03-17,4007.709463818873,141.08804416286097,1.0004377548062022,0.3184925057020855,31.44053281154812,0.3401142164505036,0.05123326136809728,85.66709470944734,0.10843106706576773,53.07793729458049
2019-03-18,3980.9901047320204,138.55063028189403,0.9990752188369121,0.31514319977266525,29.23725923358748,0.323627765004522,0.049687912732741646,92.90769120588527,0.10846175174778615,51.722899387926624
2019-03-19,3986.7068940461468,137.65794893090973,1.0005899852661844,0.3149082506809884,29.374776218716168,0.3784356288955211,0.05003314173793385,89.9156911175943,0.11487272644145866,51.713934694389934
2019-03-20,4013.5769693454813,138.5225166550466,0.9998836369376255,0.31665803421752464,31.67466281145659,0.3903417263810417,0.05194287271907531,92.98112783667227,0.11185676077438428,52.67120096905781
2019-03-21,4045.57263350974,139.0759731796369,1.000373926499829,0.31742439439543624,33.114180869076236,0.37771979464589134,0.05328881287797866,86.37402881474569,0.10976819945322389,54.48642137285978
2019-03-22,3983.317781297362,135.05601072736965,0.9996892974922391,0.3106503688589173,33.92293267730953,0.3837364830429604,0.05264299957221896,81.75407822327689,0.10647255931253498,52.2979279669044
2019-03-23,3989.1584912154526,136.0995360201361,0.9992689068609455,0.31054639690217345,35.83440251659123,0.4177667337034481,0.05776827754707397,86.08312663484078,0.10829778126512761,52.610479278435065
2019-03-24,4008.945386314754,137.19806866408575,1.0004497730856312,0.31129015823656286,33.55617113324256,0.40082295269985174,0.06348656329448774,88.21333569242314,0.10788583298902979,52.38091044523109
2019-03-25,3993.394900459549,136.05748300079634,0.9997502515350482,0.3079100847628493,33.95890784245649,0.3722569282468342,0.06111843712286233,78.90032318129515,0.10545887932879434,52.59743638464676
2019-03-26,3927.577296521434,133.8175199792062,0.9967477611457215,0.30268622683701013,34.46550620541941,0.3471662803973349,0.05863798895956996,87.24244811383765,0.10169416246364493,51.46041852700248
2019-03-27,3938.659743156943,134.02990438257248,1.001001827672302,0.30119011981810245,34.4488487549447,0.3374421335326784,0.06146601026725826,100.79634347945827,0.10230088238385616,52.04028273040555
2019-03-28,4036.1609179207603,139.63660664431762,0.9984412821628397,0.3099693256433301,33.120055451168234,0.3053217971789446,0.0669930164042461,98.6440709417485,0.107107224155433,52.856543888016944
2019-03-29,4028.3913011796208,137.81198852309657,1.0003007852184858,0.30695619008943753,34.291237666647795,0.28192362871304755,0.06558512610094981,111.60091489623271,0.10633131373461271,52.71197327162696
2019-03-30,4103.322859513963,143.14644309796884,1.0001883316740043,0.3079396927025501,36.657274540397,0.3241864595378119,0.07190924159012249,115.69450576009868,0.10801636652356444,53.445753993768584
2019-03-31,4103.856421333923,142.28965262894044,0.9999467014390431,0.31100017135531227,33.51414390083529,0.32656421943383496,0.0718131848611085,108.25379767554458,0.10746376522755044,53.37137107191935
2019-04-01,4103.521738549332,141.586389044902,0.9993801260907591,0.3093437737308098,33.5318526308046,0.3256894330853084,0.06998460362244281,114.28517198404863,0.10777186532906786,55.656445175197895
2019-04-02,4146.321927706636,141.51455520152766,1.000014615715555,0.3129402729724225,31.939202343364617,0.33969626312777995,0.07233213261115524,123.47273573037523,0.10972704405781473,60.62459775617168
2019-04-03,4862.230427766917,164.05054289558294,1.00316481377774,0.3518736428917325,32.12329223606849,0.34697376909858224,0.08463494115696912,116.59459070306333,0.12140049497095098,68.62820378304198
2019-04-04,4955.831824018296,160.43283831978377,1.003109968437755,0.3417426428629733,30.95347402705691,0.3352846480153321,0.09065628317907007,121.96832022558323,0.1218844142937294,66.30019363267945
2019-04-05,4899.021553783287,157.41222580794496,1.0011671159185966,0.33102197792169713,29.16206823389161,0.3652072370280494,0.08718280804784825,115.09766306375485,0.11825772021215947,63.70382233135388
2019-04-06,5014.955826888765,165.1385234713877,1.0025414982718055,0.36211143374714566,31.23600101808439,0.43467005849673734,0.0903108762955433,115.30089651953931,0.126301036304906,68.27491720156436
2019-04-07,5041.869075888309,165.32515186458005,0.9970046845983727,0.35347648869224785,28.323537434952385,0.5713979223083271,0.08986922412068711,115.4503669021016,0.12408382670206244,67.922666287525
2019-04-08,5176.97788362072,174.09052297795662,1.0033056807045502,0.3592233385545214,26.26323282766065,0.5247971748191625,0.09008149256440293,114.02689439817335,0.13065637420703166,69.5304937655791
2019-04-09,5266.89477647303,180.01192355336678,1.003953076887487,0.3580143252716769,26.79168755465958,0.5539719271368453,0.08667610282028956,107.695930902956,0.13175595283726102,71.15442806096515
2019-04-10,5172.1752647597095,175.2941224274854,1.0033883223150384,0.34868546856946836,26.893938948659173,0.5194577752816361,0.0833658930679053,103.60154862331127,0.12473108536145636,68.8325899889771
2019-04-11,5308.905683164441,177.3253178087243,1.0011428213193643,0.3546560890651317,24.816200542365436,0.5196808617767463,0.08963847209899002,101.5411609623904,0.12593314310086456,70.82528351206939
2019-04-12,5047.79316241402,165.03710682659573,1.0022532735289993,0.3298599839107897,23.858446096960066,0.5113341415169453,0.083087429544778,109.62815282481401,0.11633468803843797,67.18546122749662
2019-04-13,5082.46515242293,164.57194837218958,1.004125213974387,0.3267281054634614,26.672396972929985,0.6019433451884872,0.08313497519987623,114.02114384025094,0.1154281185717565,66.01111951501959
2019-04-14,5072.987191337883,163.97160033492332,1.0037497786435055,0.32564927226908136,27.762978035532324,0.5649475391454326,0.08340401487900027,113.23228624603189,0.11533425334358997,65.19802996879564
2019-04-15,5149.314492798127,167.61800117879454,1.005068794956038,0.32824359487073484,28.37606777419007,0.5630935408615404,0.0842716755681566,108.28557609445389,0.11688143745509805,66.52982269806915
2019-04-16,5039.881017404402,160.53249078494966,1.000939027441979,0.31963345273696764,28.590333033238007,0.5067360926565548,0.0822093907922131,103.98916803062998,0.11317276784853603,64.13803285997959
2019-04-17,5213.598376962082,166.4845378681717,1.0041212294923496,0.3263403207883792,28.318817766435266,0.5146184088199959,0.0833068860736983,98.22594702793623,0.11632811811845736,69.37587492574494
