date,tether,ripple,isPartial
2022-03-02 15:00:00,19,62,False
2022-03-02 16:00:00,13,54,False
2022-03-02 17:00:00,36,67,False
2022-03-02 18:00:00,18,68,False
2022-03-02 19:00:00,24,53,False
2022-03-02 20:00:00,25,47,False
2022-03-02 21:00:00,21,55,False
2022-03-02 22:00:00,27,53,False
2022-03-02 23:00:00,13,54,False
2022-03-03 00:00:00,21,63,False
2022-03-03 01:00:00,29,84,False
2022-03-03 02:00:00,56,41,False
2022-03-03 03:00:00,23,57,False
2022-03-03 04:00:00,14,89,False
2022-03-03 05:00:00,27,72,False
2022-03-03 06:00:00,8,44,False
2022-03-03 07:00:00,31,57,False
2022-03-03 08:00:00,4,85,False
2022-03-03 09:00:00,10,70,False
2022-03-03 10:00:00,13,49,False
2022-03-03 11:00:00,12,32,False
2022-03-03 12:00:00,20,52,False
2022-03-03 13:00:00,24,36,False
2022-03-03 14:00:00,22,67,False
2022-03-03 15:00:00,5,64,False
2022-03-03 16:00:00,32,67,False
2022-03-03 17:00:00,33,59,False
2022-03-03 18:00:00,26,42,False
2022-03-03 19:00:00,22,56,False
2022-03-03 20:00:00,26,58,False
2022-03-03 21:00:00,14,68,False
2022-03-03 22:00:00,36,55,False
2022-03-03 23:00:00,18,28,False
2022-03-04 00:00:00,13,68,False
2022-03-04 01:00:00,26,44,False
2022-03-04 02:00:00,17,45,False
2022-03-04 03:00:00,14,46,False
2022-03-04 04:00:00,9,71,False
2022-03-04 05:00:00,32,51,False
2022-03-04 06:00:00,21,78,False
2022-03-04 07:00:00,19,48,False
2022-03-04 08:00:00,7,45,False
2022-03-04 09:00:00,21,44,False
2022-03-04 10:00:00,14,46,False
2022-03-04 11:00:00,29,75,False
2022-03-04 12:00:00,30,31,False
2022-03-04 13:00:00,25,78,False
2022-03-04 14:00:00,27,56,False
2022-03-04 15:00:00,19,39,False
2022-03-04 16:00:00,22,60,False
2022-03-04 17:00:00,27,55,False
2022-03-04 18:00:00,18,60,False
2022-03-04 19:00:00,19,47,False
2022-03-04 20:00:00,24,46,False
2022-03-04 21:00:00,22,88,False
2022-03-04 22:00:00,21,64,False
2022-03-04 23:00:00,22,64,False
2022-03-05 00:00:00,33,67,False
2022-03-05 00:00:00,27,55,False
2022-03-05 01:00:00,8,43,False
2022-03-05 02:00:00,28,52,False
2022-03-05 03:00:00,12,50,False
2022-03-05 04:00:00,4,42,False
2022-03-05 05:00:00,8,53,False
2022-03-05 06:00:00,19,24,False
2022-03-05 07:00:00,7,37,False
2022-03-05 08:00:00,21,56,False
2022-03-05 09:00:00,20,44,False
2022-03-05 10:00:00,9,32,False
2022-03-05 11:00:00,15,31,False
2022-03-05 12:00:00,20,29,False
2022-03-05 13:00:00,13,38,False
2022-03-05 14:00:00,5,47,False
2022-03-05 15:00:00,10,61,False
2022-03-05 16:00:00,20,59,False
2022-03-05 17:00:00,21,53,False
2022-03-05 18:00:00,27,36,False
2022-03-05 19:00:00,42,37,False
2022-03-05 20:00:00,21,73,False
2022-03-05 21:00:00,26,69,False
2022-03-05 22:00:00,28,72,False
2022-03-05 23:00:00,15,35,False
2022-03-06 00:00:00,24,41,False
2022-03-06 01:00:00,16,45,False
2022-03-06 02:00:00,12,41,False
2022-03-06 03:00:00,12,92,False
2022-03-06 04:00:00,4,68,False
2022-03-06 05:00:00,21,64,False
2022-03-06 06:00:00,4,33,False
2022-03-06 07:00:00,30,46,False
2022-03-06 08:00:00,14,62,False
2022-03-06 09:00:00,30,31,False
2022-03-06 10:00:00,16,70,False
2022-03-06 11:00:00,28,13,False
2022-03-06 12:00:00,29,54,False
2022-03-06 13:00:00,16,19,False
2022-03-06 14:00:00,23,50,False
2022-03-06 15:00:00,20,38,False
2022-03-06 16:00:00,20,40,False
2022-03-06 17:00:00,30,26,False
2022-03-06 18:00:00,18,45,False
2022-03-06 19:00:00,22,61,False
2022-03-06 20:00:00,20,36,False
2022-03-06 21:00:00,32,52,False
2022-03-06 22:00:00,4,47,False
2022-03-06 23:00:00,27,78,False
2022-03-07 00:00:00,11,43,False
2022-03-07 01:00:00,25,41,False
2022-03-07 02:00:00,33,15,False
2022-03-07 03:00:00,37,69,False
2022-03-07 04:00:00,40,45,False
2022-03-07 05:00:00,19,51,False
2022-03-07 06:00:00,17,32,False
2022-03-07 07:00:00,22,26,False
2022-03-07 08:00:00,24,42,False
2022-03-07 09:00:00,8,35,False
2022-03-07 10:00:00,11,31,False
2022-03-07 11:00:00,23,40,False
2022-03-07 12:00:00,14,29,False
2022-03-07 13:00:00,29,53,False
2022-03-07 14:00:00,11,38,False
2022-03-07 15:00:00,13,34,False
2022-03-07 16:00:00,13,76,False
2022-03-07 17:00:00,9,64,False
2022-03-07 18:00:00,17,62,False
2022-03-07 19:00:00,25,54,False
2022-03-07 20:00:00,21,41,False
2022-03-07 21:00:00,9,76,False
2022-03-07 22:00:00,27,52,False
2022-03-07 23:00:00,21,59,False
2022-03-08 00:00:00,7,40,False
2022-03-08 01:00:00,21,22,False
2022-03-08 02:00:00,25,44,False
2022-03-08 03:00:00,11,64,False
2022-03-08 04:00:00,15,59,False
2022-03-08 05:00:00,19,43,False
2022-03-08 06:00:00,7,60,False
2022-03-08 07:00:00,19,82,False
2022-03-08 08:00:00,30,37,False
2022-03-08 09:00:00,17,48,False
2022-03-08 10:00:00,11,54,False
2022-03-08 11:00:00,23,59,False
2022-03-08 12:00:00,2,40,False
2022-03-08 13:00:00,14,35,False
2022-03-08 14:00:00,24,34,False
2022-03-08 15:00:00,22,36,False
2022-03-08 16:00:00,22,76,False
2022-03-08 17:00:00,21,67,False
2022-03-08 18:00:00,19,39,False
2022-03-08 19:00:00,17,25,False
2022-03-08 20:00:00,13,54,False
2022-03-08 21:00:00,6,44,False
2022-03-08 22:00:00,13,49,False
2022-03-08 23:00:00,17,76,False
2022-03-09 00:00:00,11,47,False
2022-03-09 01:00:00,21,28,False
2022-03-09 02:00:00,7,38,False
2022-03-09 03:00:00,7,41,False
2022-03-09 04:00:00,4,50,False
2022-03-09 05:00:00,18,57,False
2022-03-09 06:00:00,17,38,False
2022-03-09 07:00:00,12,51,False
2022-03-09 08:00:00,21,39,False
2022-03-09 09:00:00,17,28,False
2022-03-09 10:00:00,16,30,False
2022-03-09 11:00:00,10,34,False
2022-03-09 12:00:00,19,42,False
2022-03-09 13:00:00,18,46,False
2022-03-09 14:00:00,21,29,False
2022-03-09 15:00:00,17,34,False
2022-03-09 16:00:00,13,46,False
2022-03-09 17:00:00,32,44,False
2022-03-09 18:00:00,14,52,False
2022-03-09 19:00:00,12,66,False
2022-03-09 20:00:00,26,75,False
2022-03-09 21:00:00,17,74,False
2022-03-09 22:00:00,19,52,False
2022-03-09 23:00:00,18,55,False
2022-03-10 00:00:00,31,39,False
2022-03-10 01:00:00,28,44,False
2022-03-10 02:00:00,21,44,False
2022-03-10 03:00:00,18,34,False
2022-03-10 04:00:00,11,39,False
2022-03-10 05:00:00,15,64,False
2022-03-10 06:00:00,20,38,False
2022-03-10 07:00:00,25,41,False
2022-03-10 08:00:00,18,45,False
2022-03-10 09:00:00,34,35,False
2022-03-10 10:00:00,22,39,False
2022-03-10 11:00:00,15,32,False
2022-03-10 12:00:00,10,43,False
2022-03-10 13:00:00,13,60,False
2022-03-10 14:00:00,15,34,False
2022-03-10 15:00:00,13,50,False
2022-03-10 16:00:00,18,42,False
2022-03-10 17:00:00,28,29,False
2022-03-10 18:00:00,25,38,False
2022-03-10 19:00:00,10,37,False
2022-03-10 20:00:00,11,42,False
2022-03-10 21:00:00,21,45,False
2022-03-10 22:00:00,20,45,False
2022-03-10 23:00:00,11,60,False
2022-03-11 00:00:00,7,60,False
2022-03-11 01:00:00,25,54,False
2022-03-11 02:00:00,11,75,False
2022-03-11 03:00:00,19,62,False
2022-03-11 04:00:00,23,29,False
2022-03-11 05:00:00,26,45,False
2022-03-11 06:00:00,17,38,False
2022-03-11 07:00:00,13,37,False
2022-03-11 08:00:00,9,36,False
2022-03-11 09:00:00,20,22,False
2022-03-11 10:00:00,14,45,False
2022-03-11 11:00:00,11,49,False
2022-03-11 12:00:00,12,32,False
2022-03-11 13:00:00,12,43,False
2022-03-11 14:00:00,34,46,False
2022-03-11 15:00:00,18,46,False
2022-03-11 16:00:00,18,35,False
2022-03-11 17:00:00,17,34,False
2022-03-11 18:00:00,20,54,False
2022-03-11 19:00:00,16,32,False
2022-03-11 20:00:00,23,88,False
2022-03-11 21:00:00,22,92,False
2022-03-11 22:00:00,21,90,False
2022-03-11 23:00:00,11,62,False
2022-03-12 00:00:00,23,100,False
2022-03-12 00:00:00,23,100,False
2022-03-12 01:00:00,20,93,False
2022-03-12 02:00:00,20,90,False
2022-03-12 03:00:00,8,62,False
2022-03-12 04:00:00,21,73,False
2022-03-12 05:00:00,21,63,False
2022-03-12 06:00:00,0,94,False
2022-03-12 07:00:00,19,48,False
2022-03-12 08:00:00,21,64,False
2022-03-12 09:00:00,7,47,False
2022-03-12 10:00:00,17,39,False
2022-03-12 11:00:00,12,55,False
2022-03-12 12:00:00,6,28,False
2022-03-12 13:00:00,0,46,False
2022-03-12 14:00:00,29,39,False
2022-03-12 15:00:00,15,43,False
2022-03-12 16:00:00,18,51,False
2022-03-12 17:00:00,21,69,False
2022-03-12 18:00:00,30,49,False
2022-03-12 19:00:00,23,58,False
2022-03-12 20:00:00,28,55,False
2022-03-12 21:00:00,23,39,False
2022-03-12 22:00:00,18,65,False
2022-03-12 23:00:00,16,63,False
2022-03-13 00:00:00,8,38,False
2022-03-13 01:00:00,16,56,False
2022-03-13 02:00:00,4,9,False
2022-03-13 03:00:00,21,49,False
2022-03-13 04:00:00,13,56,False
2022-03-13 05:00:00,4,41,False
2022-03-13 06:00:00,25,74,False
2022-03-13 07:00:00,19,41,False
2022-03-13 08:00:00,11,45,False
2022-03-13 09:00:00,10,70,False
2022-03-13 10:00:00,20,32,False
2022-03-13 11:00:00,13,44,False
2022-03-13 12:00:00,26,40,False
2022-03-13 13:00:00,29,77,False
2022-03-13 14:00:00,20,54,False
2022-03-13 15:00:00,10,40,False
2022-03-13 16:00:00,12,47,False
2022-03-13 17:00:00,21,52,False
2022-03-13 18:00:00,13,34,False
2022-03-13 19:00:00,19,30,False
2022-03-13 20:00:00,15,46,False
2022-03-13 21:00:00,10,20,False
2022-03-13 22:00:00,11,49,False
2022-03-13 23:00:00,15,59,False
2022-03-14 00:00:00,15,52,False
2022-03-14 01:00:00,11,28,False
2022-03-14 02:00:00,27,44,False
2022-03-14 03:00:00,8,29,False
2022-03-14 04:00:00,4,31,False
2022-03-14 05:00:00,12,29,False
2022-03-14 06:00:00,21,53,False
2022-03-14 07:00:00,6,20,False
2022-03-14 08:00:00,9,35,False
2022-03-14 09:00:00,29,39,False
2022-03-14 10:00:00,13,46,False
2022-03-14 11:00:00,25,48,False
2022-03-14 12:00:00,14,49,False
2022-03-14 13:00:00,24,31,False
2022-03-14 14:00:00,19,44,False
2022-03-14 15:00:00,21,63,False
2022-03-14 16:00:00,26,40,False
2022-03-14 17:00:00,9,38,False
2022-03-14 18:00:00,21,28,False
2022-03-14 19:00:00,20,40,False
2022-03-14 20:00:00,32,37,False
2022-03-14 21:00:00,24,26,False
2022-03-14 22:00:00,7,18,False
2022-03-14 23:00:00,29,31,False
2022-03-15 00:00:00,22,51,False
2022-03-15 01:00:00,11,57,False
2022-03-15 02:00:00,11,20,False
2022-03-15 03:00:00,27,42,False
2022-03-15 04:00:00,12,43,False
2022-03-15 05:00:00,15,49,False
2022-03-15 06:00:00,7,63,False
2022-03-15 07:00:00,9,54,False
2022-03-15 08:00:00,29,32,False
2022-03-15 09:00:00,28,30,False
2022-03-15 10:00:00,11,31,False
2022-03-15 11:00:00,12,35,False
2022-03-15 12:00:00,19,43,False
2022-03-15 13:00:00,26,28,False
2022-03-15 14:00:00,21,27,False
2022-03-15 15:00:00,14,34,False
2022-03-15 16:00:00,16,43,False
2022-03-15 17:00:00,21,27,False
2022-03-15 18:00:00,17,61,False
2022-03-15 19:00:00,31,48,False
2022-03-15 20:00:00,28,61,False
2022-03-15 21:00:00,26,57,False
2022-03-15 22:00:00,24,30,False
2022-03-15 23:00:00,20,54,False
2022-03-16 00:00:00,9,41,False
2022-03-16 01:00:00,21,60,False
2022-03-16 02:00:00,22,48,False
2022-03-16 03:00:00,7,18,False
2022-03-16 04:00:00,14,38,False
2022-03-16 05:00:00,7,33,False
2022-03-16 06:00:00,6,33,False
2022-03-16 07:00:00,11,40,False
2022-03-16 08:00:00,16,40,False
2022-03-16 09:00:00,7,30,False
2022-03-16 10:00:00,7,57,False
2022-03-16 11:00:00,16,37,False
2022-03-16 12:00:00,10,34,False
2022-03-16 13:00:00,12,48,False
2022-03-16 14:00:00,13,34,False
2022-03-16 15:00:00,12,45,False
2022-03-16 16:00:00,22,50,False
2022-03-16 17:00:00,18,66,False
2022-03-16 18:00:00,19,47,False
2022-03-16 19:00:00,18,44,False
2022-03-16 20:00:00,18,49,False
2022-03-16 21:00:00,29,72,False
2022-03-16 22:00:00,25,63,False
2022-03-16 23:00:00,21,26,False
2022-03-17 00:00:00,27,60,False
2022-03-17 01:00:00,17,60,False
2022-03-17 02:00:00,28,50,False
2022-03-17 03:00:00,19,38,False
2022-03-17 04:00:00,8,39,False
2022-03-17 05:00:00,23,63,False
2022-03-17 06:00:00,21,30,False
2022-03-17 07:00:00,6,45,False
2022-03-17 08:00:00,9,53,False
2022-03-17 09:00:00,17,41,False
2022-03-17 10:00:00,19,32,False
2022-03-17 11:00:00,17,33,False
2022-03-17 12:00:00,21,41,False
2022-03-17 13:00:00,20,26,False
2022-03-17 14:00:00,21,36,False
2022-03-17 15:00:00,20,31,False
2022-03-17 16:00:00,14,53,False
2022-03-17 17:00:00,16,43,False
2022-03-17 18:00:00,13,42,False
2022-03-17 19:00:00,18,68,False
2022-03-17 20:00:00,17,32,False
2022-03-17 21:00:00,17,56,False
2022-03-17 22:00:00,13,43,False
2022-03-17 23:00:00,11,35,False
2022-03-18 00:00:00,14,48,False
2022-03-18 01:00:00,11,53,False
2022-03-18 02:00:00,26,43,False
2022-03-18 03:00:00,8,13,False
2022-03-18 04:00:00,17,27,False
2022-03-18 05:00:00,13,40,False
2022-03-18 06:00:00,8,48,False
2022-03-18 07:00:00,7,50,False
2022-03-18 08:00:00,10,40,False
2022-03-18 09:00:00,9,58,False
2022-03-18 10:00:00,12,33,False
2022-03-18 11:00:00,27,59,False
2022-03-18 12:00:00,20,54,False
2022-03-18 13:00:00,9,32,False
2022-03-18 14:00:00,18,38,False
2022-03-18 15:00:00,5,32,False
2022-03-18 16:00:00,17,43,False
2022-03-18 17:00:00,17,56,False
2022-03-18 18:00:00,23,52,False
2022-03-18 19:00:00,14,52,False
2022-03-18 20:00:00,20,43,False
2022-03-18 21:00:00,28,63,False
2022-03-18 22:00:00,14,48,False
2022-03-18 23:00:00,27,32,False
2022-03-19 00:00:00,20,33,False
2022-03-19 00:00:00,20,34,False
2022-03-19 01:00:00,8,35,False
2022-03-19 02:00:00,30,9,False
2022-03-19 03:00:00,9,51,False
2022-03-19 04:00:00,14,5,False
2022-03-19 05:00:00,14,44,False
2022-03-19 06:00:00,9,41,False
2022-03-19 07:00:00,20,17,False
2022-03-19 08:00:00,22,31,False
2022-03-19 09:00:00,7,34,False
2022-03-19 10:00:00,7,43,False
2022-03-19 11:00:00,13,58,False
2022-03-19 12:00:00,6,40,False
2022-03-19 13:00:00,14,44,False
2022-03-19 14:00:00,19,42,False
2022-03-19 15:00:00,16,53,False
2022-03-19 16:00:00,21,25,False
2022-03-19 17:00:00,19,55,False
2022-03-19 18:00:00,17,45,False
2022-03-19 19:00:00,24,50,False
2022-03-19 20:00:00,13,57,False
2022-03-19 21:00:00,17,61,False
2022-03-19 22:00:00,30,59,False
2022-03-19 23:00:00,20,17,False
2022-03-20 00:00:00,8,61,False
2022-03-20 01:00:00,21,48,False
2022-03-20 02:00:00,9,59,False
2022-03-20 03:00:00,18,39,False
2022-03-20 04:00:00,19,75,False
2022-03-20 05:00:00,14,55,False
2022-03-20 06:00:00,18,28,False
2022-03-20 07:00:00,4,60,False
2022-03-20 08:00:00,8,16,False
2022-03-20 09:00:00,14,38,False
2022-03-20 10:00:00,14,26,False
2022-03-20 11:00:00,3,41,False
2022-03-20 12:00:00,21,35,False
2022-03-20 13:00:00,17,35,False
2022-03-20 14:00:00,21,44,False
2022-03-20 15:00:00,16,33,False
2022-03-20 16:00:00,18,41,False
2022-03-20 17:00:00,26,30,False
2022-03-20 18:00:00,22,43,False
2022-03-20 19:00:00,17,33,False
2022-03-20 20:00:00,40,46,False
2022-03-20 21:00:00,16,66,False
2022-03-20 22:00:00,11,34,False
2022-03-20 23:00:00,12,58,False
2022-03-21 00:00:00,20,54,False
2022-03-21 01:00:00,23,57,False
2022-03-21 02:00:00,24,55,False
2022-03-21 03:00:00,12,53,False
2022-03-21 04:00:00,22,18,False
2022-03-21 05:00:00,21,31,False
2022-03-21 06:00:00,22,54,False
2022-03-21 07:00:00,13,21,False
2022-03-21 08:00:00,3,39,False
2022-03-21 09:00:00,18,65,False
2022-03-21 10:00:00,8,74,False
2022-03-21 11:00:00,10,47,False
2022-03-21 12:00:00,17,46,False
2022-03-21 13:00:00,14,79,False
2022-03-21 14:00:00,20,55,False
2022-03-21 15:00:00,14,44,False
2022-03-21 16:00:00,21,65,False
2022-03-21 17:00:00,32,54,False
2022-03-21 18:00:00,16,55,False
2022-03-21 19:00:00,16,80,False
2022-03-21 20:00:00,12,100,False
2022-03-21 21:00:00,16,68,False
2022-03-21 22:00:00,14,59,False
2022-03-21 23:00:00,15,53,False
2022-03-22 00:00:00,19,57,False
2022-03-22 01:00:00,30,60,False
2022-03-22 02:00:00,12,38,False
2022-03-22 03:00:00,25,71,False
2022-03-22 04:00:00,18,46,False
2022-03-22 05:00:00,8,53,False
2022-03-22 06:00:00,8,76,False
2022-03-22 07:00:00,10,40,False
2022-03-22 08:00:00,10,41,False
2022-03-22 09:00:00,33,50,False
2022-03-22 10:00:00,17,30,False
2022-03-22 11:00:00,24,58,False
2022-03-22 12:00:00,10,48,False
2022-03-22 13:00:00,19,34,False
2022-03-22 14:00:00,23,24,False
2022-03-22 15:00:00,12,59,False
2022-03-22 16:00:00,16,44,False
2022-03-22 17:00:00,17,51,False
2022-03-22 18:00:00,31,92,False
2022-03-22 19:00:00,14,57,False
2022-03-22 20:00:00,17,58,False
2022-03-22 21:00:00,26,27,False
2022-03-22 22:00:00,25,49,False
2022-03-22 23:00:00,15,44,False
2022-03-23 00:00:00,19,79,False
2022-03-23 01:00:00,15,39,False
2022-03-23 02:00:00,19,44,False
2022-03-23 03:00:00,25,34,False
2022-03-23 04:00:00,9,50,False
2022-03-23 05:00:00,4,47,False
2022-03-23 06:00:00,22,43,False
2022-03-23 07:00:00,17,56,False
2022-03-23 08:00:00,9,56,False
2022-03-23 09:00:00,21,65,False
2022-03-23 10:00:00,30,47,False
2022-03-23 11:00:00,3,41,False
2022-03-23 12:00:00,20,39,False
2022-03-23 13:00:00,22,66,False
2022-03-23 14:00:00,24,58,False
2022-03-23 15:00:00,7,50,False
2022-03-23 16:00:00,16,41,False
2022-03-23 17:00:00,21,39,False
2022-03-23 18:00:00,9,66,False
2022-03-23 19:00:00,12,44,False
2022-03-23 20:00:00,17,75,False
2022-03-23 21:00:00,16,60,False
2022-03-23 22:00:00,10,47,False
2022-03-23 23:00:00,18,39,False
2022-03-24 00:00:00,22,58,False
2022-03-24 01:00:00,29,57,False
2022-03-24 02:00:00,11,52,False
2022-03-24 03:00:00,8,46,False
2022-03-24 04:00:00,25,65,False
2022-03-24 05:00:00,20,38,False
2022-03-24 06:00:00,32,38,False
2022-03-24 07:00:00,29,38,False
2022-03-24 08:00:00,15,64,False
2022-03-24 09:00:00,15,40,False
2022-03-24 10:00:00,14,41,False
2022-03-24 11:00:00,8,46,False
2022-03-24 12:00:00,19,42,False
2022-03-24 13:00:00,7,26,False
2022-03-24 14:00:00,20,23,False
2022-03-24 15:00:00,22,49,False
2022-03-24 16:00:00,24,75,False
2022-03-24 17:00:00,28,57,False
2022-03-24 18:00:00,27,65,False
2022-03-24 19:00:00,18,58,False
2022-03-24 20:00:00,14,61,False
2022-03-24 21:00:00,30,66,False
2022-03-24 22:00:00,29,62,False
2022-03-24 23:00:00,7,33,False
2022-03-25 00:00:00,14,51,False
2022-03-25 01:00:00,17,47,False
2022-03-25 02:00:00,22,76,False
2022-03-25 03:00:00,0,49,False
2022-03-25 04:00:00,25,55,False
2022-03-25 05:00:00,36,53,False
2022-03-25 06:00:00,7,52,False
2022-03-25 07:00:00,10,27,False
2022-03-25 08:00:00,6,42,False
2022-03-25 09:00:00,15,63,False
2022-03-25 10:00:00,34,44,False
2022-03-25 11:00:00,10,32,False
2022-03-25 12:00:00,20,46,False
2022-03-25 13:00:00,16,48,False
2022-03-25 14:00:00,7,41,False
2022-03-25 15:00:00,9,36,False
2022-03-25 16:00:00,19,53,False
2022-03-25 17:00:00,12,42,False
2022-03-25 18:00:00,26,72,False
2022-03-25 19:00:00,16,28,False
2022-03-25 20:00:00,9,58,False
2022-03-25 21:00:00,22,37,False
2022-03-25 22:00:00,14,51,False
2022-03-25 23:00:00,11,55,False
2022-03-26 00:00:00,27,52,False
2022-03-26 00:00:00,29,57,False
2022-03-26 01:00:00,17,35,False
2022-03-26 02:00:00,18,55,False
2022-03-26 03:00:00,14,38,False
2022-03-26 04:00:00,34,65,False
2022-03-26 05:00:00,0,35,False
2022-03-26 06:00:00,22,28,False
2022-03-26 07:00:00,12,55,False
2022-03-26 08:00:00,32,45,False
2022-03-26 09:00:00,27,47,False
2022-03-26 10:00:00,7,47,False
2022-03-26 11:00:00,32,40,False
2022-03-26 12:00:00,19,53,False
2022-03-26 13:00:00,18,43,False
2022-03-26 14:00:00,25,41,False
2022-03-26 15:00:00,14,43,False
2022-03-26 16:00:00,20,53,False
2022-03-26 17:00:00,29,39,False
2022-03-26 18:00:00,28,86,False
2022-03-26 19:00:00,33,34,False
2022-03-26 20:00:00,11,80,False
2022-03-26 21:00:00,22,61,False
2022-03-26 22:00:00,29,63,False
2022-03-26 23:00:00,9,49,False
2022-03-27 00:00:00,18,51,False
2022-03-27 01:00:00,49,46,False
2022-03-27 02:00:00,9,33,False
2022-03-27 03:00:00,10,39,False
2022-03-27 04:00:00,25,77,False
2022-03-27 05:00:00,14,40,False
2022-03-27 06:00:00,23,23,False
2022-03-27 07:00:00,4,56,False
2022-03-27 08:00:00,28,34,False
2022-03-27 09:00:00,16,40,False
2022-03-27 10:00:00,15,74,False
2022-03-27 11:00:00,17,42,False
2022-03-27 12:00:00,13,36,False
2022-03-27 13:00:00,12,25,False
2022-03-27 14:00:00,32,65,False
2022-03-27 15:00:00,14,44,False
2022-03-27 16:00:00,25,52,False
2022-03-27 17:00:00,11,83,False
2022-03-27 18:00:00,27,28,False
2022-03-27 19:00:00,38,65,False
2022-03-27 20:00:00,30,48,False
2022-03-27 21:00:00,22,58,False
2022-03-27 22:00:00,21,56,False
2022-03-27 23:00:00,35,77,False
2022-03-28 00:00:00,13,39,False
2022-03-28 01:00:00,16,62,False
2022-03-28 02:00:00,24,71,False
2022-03-28 03:00:00,32,62,False
2022-03-28 04:00:00,29,43,False
2022-03-28 05:00:00,31,36,False
2022-03-28 06:00:00,18,59,False
2022-03-28 07:00:00,7,72,False
2022-03-28 08:00:00,10,72,False
2022-03-28 09:00:00,18,67,False
2022-03-28 10:00:00,18,58,False
2022-03-28 11:00:00,11,48,False
2022-03-28 12:00:00,20,52,False
2022-03-28 13:00:00,19,75,False
2022-03-28 14:00:00,21,64,False
2022-03-28 15:00:00,14,59,False
2022-03-28 16:00:00,22,58,False
2022-03-28 17:00:00,18,63,False
2022-03-28 18:00:00,20,92,False
2022-03-28 19:00:00,18,83,False
2022-03-28 20:00:00,28,100,False
2022-03-28 21:00:00,13,72,False
2022-03-28 22:00:00,39,52,False
2022-03-28 23:00:00,16,41,False
2022-03-29 00:00:00,16,34,False
2022-03-29 01:00:00,28,53,False
2022-03-29 02:00:00,25,64,False
2022-03-29 03:00:00,21,44,False
2022-03-29 04:00:00,13,48,False
2022-03-29 05:00:00,24,37,False
2022-03-29 06:00:00,4,67,False
2022-03-29 07:00:00,7,35,False
2022-03-29 08:00:00,3,91,False
2022-03-29 09:00:00,16,42,False
2022-03-29 10:00:00,21,56,False
2022-03-29 11:00:00,8,50,False
2022-03-29 12:00:00,18,82,False
2022-03-29 13:00:00,21,52,False
2022-03-29 14:00:00,17,61,False
2022-03-29 15:00:00,29,64,False
2022-03-29 16:00:00,17,86,False
2022-03-29 17:00:00,22,51,False
2022-03-29 18:00:00,18,70,False
2022-03-29 19:00:00,16,88,False
2022-03-29 20:00:00,9,78,False
2022-03-29 21:00:00,14,65,False
2022-03-29 22:00:00,20,28,False
2022-03-29 23:00:00,20,61,False
2022-03-30 00:00:00,23,32,False
2022-03-30 01:00:00,19,35,False
2022-03-30 02:00:00,24,62,False
2022-03-30 03:00:00,9,66,False
2022-03-30 04:00:00,26,53,False
2022-03-30 05:00:00,20,61,False
2022-03-30 06:00:00,29,51,False
2022-03-30 07:00:00,20,38,False
2022-03-30 08:00:00,10,50,False
2022-03-30 09:00:00,25,61,False
2022-03-30 10:00:00,6,74,False
2022-03-30 11:00:00,11,54,False
2022-03-30 12:00:00,23,37,False
2022-03-30 13:00:00,17,55,False
2022-03-30 14:00:00,30,58,False
2022-03-30 15:00:00,31,52,False
2022-03-30 16:00:00,18,72,False
2022-03-30 17:00:00,22,46,False
2022-03-30 18:00:00,19,64,False
2022-03-30 19:00:00,23,75,False
2022-03-30 20:00:00,28,54,False
2022-03-30 21:00:00,10,66,False
2022-03-30 22:00:00,37,46,False
2022-03-30 23:00:00,8,47,False
2022-03-31 00:00:00,16,67,False
2022-03-31 01:00:00,27,64,False
2022-03-31 02:00:00,16,73,False
2022-03-31 03:00:00,13,70,False
2022-03-31 04:00:00,8,61,False
2022-03-31 05:00:00,31,45,False
2022-03-31 06:00:00,4,63,False
2022-03-31 07:00:00,3,52,False
2022-03-31 08:00:00,10,47,False
2022-03-31 09:00:00,15,50,False
2022-03-31 10:00:00,12,63,False
2022-03-31 11:00:00,8,52,False
2022-03-31 12:00:00,10,44,False
2022-03-31 13:00:00,5,36,False
2022-03-31 14:00:00,15,77,False
2022-03-31 15:00:00,17,42,False
2022-03-31 16:00:00,21,78,False
2022-03-31 17:00:00,23,62,False
2022-03-31 18:00:00,21,65,False
2022-03-31 19:00:00,14,53,False
2022-03-31 20:00:00,9,71,False
2022-03-31 21:00:00,25,85,False
2022-03-31 22:00:00,20,77,False
2022-03-31 23:00:00,25,64,False
2022-04-01 00:00:00,24,54,False
2022-04-01 01:00:00,24,25,False
2022-04-01 02:00:00,8,55,False
2022-04-01 03:00:00,17,52,False
2022-04-01 04:00:00,25,39,False
2022-04-01 05:00:00,12,41,False
2022-04-01 06:00:00,18,59,False
2022-04-01 07:00:00,10,53,False
2022-04-01 08:00:00,0,44,False
2022-04-01 09:00:00,16,51,False
2022-04-01 10:00:00,3,41,False
2022-04-01 11:00:00,17,57,False
2022-04-01 12:00:00,18,39,False
2022-04-01 13:00:00,24,55,False
2022-04-01 14:00:00,22,52,False
2022-04-01 15:00:00,27,43,False
2022-04-01 16:00:00,20,56,False
2022-04-01 17:00:00,15,75,False
2022-04-01 18:00:00,16,90,False
2022-04-01 19:00:00,11,35,False
2022-04-01 20:00:00,22,52,False
2022-04-01 21:00:00,14,87,False
2022-04-01 22:00:00,16,37,False
2022-04-01 23:00:00,4,66,False
2022-04-02 00:00:00,8,47,False
2022-04-02 00:00:00,9,51,False
2022-04-02 01:00:00,23,60,False
